board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_s,ppk2_samples,ppk2_current_mean_uA,ppk2_current_max_uA,ppk2_current_p95_uA,ppk2_charge_uC,ppk2_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,522471,p256,verify_ok,32,0,68404420,814338,44763.81916,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,510,518139.55,518549.66,0.41011,41012,33075.99532,38841.523,36366.23,13564.79369,44763.81916
NUCLEO-F446RE,STM32F446RE,84,522905,p256,keygen,0,64,33178980,394987,88925.16743,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2220,510,518563.14,519378.67,0.81553,81554,33042.31361,38365.305,36261.539,26947.02043,88925.16743
NUCLEO-F446RE,STM32F446RE,84,523327,p256,sign,32,70,34343593,408852,43247.80781,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2217,510,519417.28,519812.27,0.39499,39500,33179.01294,37837.406,36313.879,13105.39631,43247.80781
NUCLEO-F446RE,STM32F446RE,84,524153,p256,verify_ok,32,0,68297279,813062,44606.42125,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2217,510,519825.9,520234.16,0.40826,40827,33109.05266,39212.645,36366.23,13517.09735,44606.42125
NUCLEO-F446RE,STM32F446RE,84,524587,p256,keygen,0,64,33178905,394986,89713.55261,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2215,510,520248.32,521070.2,0.82188,82189,33077.68864,38048.41,36261.539,27185.92503,89713.55261
NUCLEO-F446RE,STM32F446RE,84,525010,p256,sign,32,70,34469416,410350,43118.70547,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2218,510,521108.54,521502.24,0.3937,39371,33188.31769,37784.691,36313.879,13066.27439,43118.70547
NUCLEO-F446RE,STM32F446RE,84,525838,p256,verify_ok,32,0,68401791,814307,44696.93762,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,510,521515.86,521925.48,0.40962,40963,33066.13611,38576.824,36366.23,13544.52655,44696.93762
NUCLEO-F446RE,STM32F446RE,84,526270,p256,keygen,0,64,33059105,393560,89106.75968,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,510,521938.95,522756.36,0.81741,81742,33033.58825,37995.641,36261.539,27002.04839,89106.75968
NUCLEO-F446RE,STM32F446RE,84,526696,p256,sign,32,70,34647986,412476,43125.02886,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2217,509,522794.43,523188.19,0.39376,39377,33188.13343,37784.691,36272.007,13068.19056,43125.02886
NUCLEO-F446RE,STM32F446RE,84,527526,p256,verify_ok,32,0,68555692,816139,44871.9975,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2217,510,523201.82,523613.03,0.41121,41122,33067.24098,38629.738,36313.879,13597.575,44871.9975
NUCLEO-F446RE,STM32F446RE,84,527958,p256,keygen,0,64,33059081,393560,88939.20607,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,510,523626.51,524441.13,0.81462,81463,33084.39685,37995.641,36313.879,26951.27457,88939.20607
NUCLEO-F446RE,STM32F446RE,84,528383,p256,sign,32,72,34574284,411598,43256.46473,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,510,524479.19,524874.21,0.39502,39503,33183.12049,37942.883,36313.879,13108.01962,43256.46473
NUCLEO-F446RE,STM32F446RE,84,529215,p256,verify_ok,32,0,68741861,818355,44677.67862,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2220,510,524887.83,525296.65,0.40882,40883,33116.54083,38629.738,36366.23,13538.69049,44677.67862
NUCLEO-F446RE,STM32F446RE,84,529649,p256,keygen,0,64,33178980,394987,88815.3388,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2220,510,525310.12,526123.08,0.81296,81297,33105.82336,38471.039,36313.879,26913.73903,88815.3388
NUCLEO-F446RE,STM32F446RE,84,530072,p256,sign,32,70,34461324,410253,43253.07084,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2218,510,526161.12,526556.14,0.39502,39503,33180.47758,37890.137,36313.879,13106.99116,43253.07084
NUCLEO-F446RE,STM32F446RE,84,530898,p256,verify_ok,32,0,68204179,811954,44833.06638,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2218,510,526569.77,526980.03,0.41026,41027,33115.09338,38576.824,36366.23,13585.77769,44833.06638
NUCLEO-F446RE,STM32F446RE,84,531332,p256,keygen,0,64,33178980,394987,88931.81647,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2220,510,526993.5,527807.81,0.81431,81432,33094.24559,38048.41,36313.879,26949.03529,88931.81647
NUCLEO-F446RE,STM32F446RE,84,531754,p256,sign,32,72,34349843,408926,43144.36655,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,510,527846.11,528239.9,0.39379,39380,33200.46902,37890.137,36313.879,13074.05047,43144.36655
NUCLEO-F446RE,STM32F446RE,84,532580,p256,verify_ok,32,0,68269881,812736,45043.1547,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,510,528253.53,528666.24,0.41271,41272,33072.75649,39053.516,36313.879,13649.44082,45043.1547
NUCLEO-F446RE,STM32F446RE,84,533013,p256,keygen,0,64,33059105,393560,89155.51876,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,510,528679.72,529496.21,0.81649,81650,33088.91949,37942.883,36313.879,27016.82387,89155.51876
NUCLEO-F446RE,STM32F446RE,84,533439,p256,sign,32,72,34672344,412766,43087.69033,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,510,529535,529928.76,0.39376,39377,33159.43051,37731.984,36261.539,13056.87586,43087.69033
NUCLEO-F446RE,STM32F446RE,84,534271,p256,verify_ok,32,0,68746551,818411,44913.5034,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2217,510,529942.38,530354.29,0.41191,41192,33041.57622,38735.605,36313.879,13610.15255,44913.5034
NUCLEO-F446RE,STM32F446RE,84,534703,p256,keygen,0,64,33059105,393560,89240.45937,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2215,510,530367.77,531186.51,0.81874,81875,33029.41594,37995.641,36261.539,27042.56345,89240.45937
NUCLEO-F446RE,STM32F446RE,84,535130,p256,sign,32,71,34712529,413244,43252.52363,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,510,531224.96,531620.21,0.39525,39526,33160.7429,37942.883,36261.539,13106.82534,43252.52363
NUCLEO-F446RE,STM32F446RE,84,535956,p256,verify_ok,32,0,68250796,812509,44777.46602,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2217,511,531633.84,532044.26,0.41042,41043,33061.06311,38471.039,36313.879,13568.9291,44777.46602
NUCLEO-F446RE,STM32F446RE,84,536390,p256,keygen,0,64,33178953,394987,88695.34328,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,532057.75,532870.13,0.81238,81239,33084.65647,37942.883,36313.879,26877.37675,88695.34328
NUCLEO-F446RE,STM32F446RE,84,536812,p256,sign,32,72,34304669,408388,43234.99198,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2220,510,532908.88,533304.06,0.39518,39519,33153.16723,37890.137,36261.539,13101.51272,43234.99198
NUCLEO-F446RE,STM32F446RE,84,537636,p256,verify_ok,32,0,68140113,811191,44650.15431,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2218,510,533317.69,533726.74,0.40905,40906,33077.46721,38365.305,36313.879,13530.34979,44650.15431
NUCLEO-F446RE,STM32F446RE,84,538070,p256,keygen,0,64,33178986,394987,88687.13278,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2220,510,533740.22,534553.42,0.8132,81321,33048.28759,38048.41,36261.539,26874.88872,88687.13278
NUCLEO-F446RE,STM32F446RE,84,538493,p256,sign,32,70,34402255,409550,43109.84748,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2220,510,534592.71,534986.33,0.39362,39363,33188.23602,37837.406,36261.539,13063.59014,43109.84748
NUCLEO-F446RE,STM32F446RE,84,539323,p256,verify_ok,32,0,68583954,816475,45009.88382,3526,45200,45200,gcc-arm-none-eabi,O2,off,2209,2220,511,534999.96,535412.72,0.41276,41277,33044.28977,38682.664,36313.879,13639.35873,45009.88382
NUCLEO-F446RE,STM32F446RE,84,539755,p256,keygen,0,64,33059081,393560,89372.29263,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,535426.19,536244.91,0.81872,81873,33079.02322,38365.305,36313.879,27082.51292,89372.29263
NUCLEO-F446RE,STM32F446RE,84,540182,p256,sign,32,71,34719752,413330,43093.02995,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,536283.11,536676.75,0.39364,39365,33173.61343,37784.691,36261.539,13058.49392,43093.02995
NUCLEO-F446RE,STM32F446RE,84,541007,p256,verify_ok,32,0,68206931,811987,45086.90132,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,536690.38,537103.77,0.41339,41340,33050.35393,38629.738,36313.879,13662.69737,45086.90132
NUCLEO-F446RE,STM32F446RE,84,541439,p256,keygen,0,64,33059126,393561,88647.59074,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,537117.25,537930.02,0.81277,81278,33051.03888,37890.137,36261.539,26862.90628,88647.59074
NUCLEO-F446RE,STM32F446RE,84,541868,p256,sign,32,71,34861747,415020,43221.40821,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,511,537968.67,538363.76,0.39509,39510,33150.30496,38259.621,36261.539,13097.39643,43221.40821
NUCLEO-F446RE,STM32F446RE,84,542688,p256,verify_ok,32,0,67792061,807048,44580.56893,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,538377.38,538785.82,0.40844,40845,33075.30727,38788.559,36313.879,13509.26331,44580.56893
NUCLEO-F446RE,STM32F446RE,84,543121,p256,keygen,0,64,33124400,394338,88482.27467,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,538799.29,539610.9,0.81161,81162,33036.50778,37890.137,36261.539,26812.81051,88482.27467
NUCLEO-F446RE,STM32F446RE,84,543548,p256,sign,32,71,34712542,413244,43235.77714,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,539649.28,540044.34,0.39506,39507,33163.86331,37837.406,36313.879,13101.75065,43235.77714
NUCLEO-F446RE,STM32F446RE,84,544370,p256,verify_ok,32,0,67923690,808615,44721.80799,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,540057.97,540467.68,0.40971,40972,33077.19137,39053.516,36313.879,13552.06303,44721.80799
NUCLEO-F446RE,STM32F446RE,84,544804,p256,keygen,0,64,33178865,394986,88960.18294,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,510,540481.16,541297.94,0.81678,81679,33004.70304,37890.137,36261.539,26957.63119,88960.18294
NUCLEO-F446RE,STM32F446RE,84,545223,p256,sign,32,72,34074625,405650,43093.82328,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,541336.89,541730.6,0.39371,39372,33168.30334,38048.41,36261.539,13058.73433,43093.82328
NUCLEO-F446RE,STM32F446RE,84,546055,p256,verify_ok,32,0,68755383,818516,45097.81606,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,510,541744.21,542157.6,0.41339,41340,33058.36877,38206.797,36313.879,13666.00487,45097.81606
NUCLEO-F446RE,STM32F446RE,84,546488,p256,keygen,0,64,33113564,394209,88592.93109,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,542171.07,542983.2,0.81213,81214,33056.65849,37995.641,36261.539,26846.34275,88592.93109
NUCLEO-F446RE,STM32F446RE,84,546911,p256,sign,32,72,34393071,409441,43129.5472,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,543021.29,543415.14,0.39385,39386,33184.0418,38048.41,36261.539,13069.55976,43129.5472
NUCLEO-F446RE,STM32F446RE,84,547741,p256,verify_ok,32,0,68574258,816360,45299.7699,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,543428.77,543844.05,0.41528,41529,33055.33101,38418.164,36313.879,13727.203,45299.7699
NUCLEO-F446RE,STM32F446RE,84,548173,p256,keygen,0,64,33059105,393560,88068.64103,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,543857.52,544665.01,0.80749,80750,33049.84199,38048.41,36261.539,26687.46698,88068.64103
NUCLEO-F446RE,STM32F446RE,84,548601,p256,sign,32,71,34802431,414314,43173.36283,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,544703.33,545097.86,0.39453,39454,33160.49675,37995.641,36261.539,13082.83722,43173.36283
NUCLEO-F446RE,STM32F446RE,84,549431,p256,verify_ok,32,0,68572800,816342,45093.30932,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,545111.48,545524.88,0.4134,41341,33054.31122,38259.621,36313.879,13664.63919,45093.30932
NUCLEO-F446RE,STM32F446RE,84,549863,p256,keygen,0,64,33059035,393559,88220.04109,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,545538.35,546347.39,0.80904,80905,33043.26239,38523.926,36261.539,26733.34579,88220.04109
NUCLEO-F446RE,STM32F446RE,84,550288,p256,sign,32,71,34493485,410636,43231.72387,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,546386.15,546781.34,0.39519,39520,33149.88339,38312.453,36261.539,13100.52238,43231.72387
NUCLEO-F446RE,STM32F446RE,84,551123,p256,verify_ok,32,0,69012902,821582,44325.01719,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,511,546794.97,547200.86,0.40589,40590,33092.28562,39053.516,36313.879,13431.82339,44325.01719
NUCLEO-F446RE,STM32F446RE,84,551557,p256,keygen,0,64,33178905,394986,89247.38723,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,547214.33,548033.26,0.81893,81894,33024.32574,37890.137,36261.539,27044.6628,89247.38723
NUCLEO-F446RE,STM32F446RE,84,551981,p256,sign,32,71,34526308,411027,43168.62181,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,512,548072.07,548466.51,0.39444,39445,33164.38745,37890.137,36261.539,13081.40055,43168.62181
NUCLEO-F446RE,STM32F446RE,84,552809,p256,verify_ok,32,0,68404182,814335,44680.35316,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,548480.15,548889.73,0.40958,40959,33057.07072,38894.5,36313.879,13539.50096,44680.35316
NUCLEO-F446RE,STM32F446RE,84,553242,p256,keygen,0,64,33113564,394209,88926.94666,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,548903.71,549720.25,0.81654,81655,33002.05505,37995.641,36261.539,26947.55959,88926.94666
NUCLEO-F446RE,STM32F446RE,84,553668,p256,sign,32,72,34633611,412304,43094.35236,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,549758.68,550152.34,0.39366,39367,33172.95893,37942.883,36261.539,13058.89465,43094.35236
NUCLEO-F446RE,STM32F446RE,84,554490,p256,verify_ok,32,0,67950656,808936,45186.93418,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,511,550165.96,550580.33,0.41437,41438,33045.36234,38947.492,36313.879,13693.01036,45186.93418
NUCLEO-F446RE,STM32F446RE,84,554922,p256,keygen,0,64,33059081,393560,89064.22709,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,550593.81,551410.49,0.81668,81669,33047.37891,37890.137,36261.539,26989.15972,89064.22709
NUCLEO-F446RE,STM32F446RE,84,555346,p256,sign,32,70,34437155,409966,43095.66667,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,551449.23,551842.98,0.39375,39376,33166.36719,37837.406,36261.539,13059.29293,43095.66667
NUCLEO-F446RE,STM32F446RE,84,556172,p256,verify_ok,32,0,68266093,812691,44783.15403,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,551857.28,552268.11,0.41083,41084,33032.29622,39106.547,36313.879,13570.65274,44783.15403
NUCLEO-F446RE,STM32F446RE,84,556604,p256,keygen,0,64,33059035,393559,89551.41662,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,552281.6,553103.34,0.82174,82175,33023.55605,37995.641,36261.539,27136.79292,89551.41662
NUCLEO-F446RE,STM32F446RE,84,557029,p256,sign,32,71,34479569,410471,43243.37938,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,553141.82,553536.89,0.39507,39508,33168.86769,37784.691,36261.539,13104.05436,43243.37938
NUCLEO-F446RE,STM32F446RE,84,557856,p256,verify_ok,32,0,68317569,813304,44837.53289,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,553550.52,553961.6,0.41108,41109,33052.26034,38365.305,36313.879,13587.13118,44837.53289
NUCLEO-F446RE,STM32F446RE,84,558289,p256,keygen,0,64,33178905,394986,88824.5384,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,553975.07,554789.59,0.81452,81453,33045.80657,38101.191,36261.539,26916.52679,88824.5384
NUCLEO-F446RE,STM32F446RE,84,558711,p256,sign,32,70,34341949,408832,43162.89613,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,554828.19,555222.54,0.39435,39436,33167.54854,37837.406,36261.539,13079.66549,43162.89613
NUCLEO-F446RE,STM32F446RE,84,559537,p256,verify_ok,32,0,68226422,812219,44998.585,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,555236.16,555648.6,0.41244,41245,33061.59668,38841.523,36313.879,13635.93485,44998.585
NUCLEO-F446RE,STM32F446RE,84,559970,p256,keygen,0,64,33178905,394986,88179.59386,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,555662.08,556471.52,0.80944,80945,33011.79127,38523.926,36261.539,26721.08905,88179.59386
NUCLEO-F446RE,STM32F446RE,84,560392,p256,sign,32,71,34332635,408721,43091.7957,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,556510.02,556903.62,0.3936,39361,33176.03048,37942.883,36261.539,13058.11991,43091.7957
NUCLEO-F446RE,STM32F446RE,84,561217,p256,verify_ok,32,0,68153122,811346,44711.40217,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,512,556917.23,557327.1,0.40987,40988,33056.60239,38629.738,36313.879,13548.90975,44711.40217
NUCLEO-F446RE,STM32F446RE,84,561650,p256,keygen,0,64,33059081,393560,88777.08138,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,557340.58,558153.55,0.81297,81298,33091.15729,38312.453,36313.879,26902.14587,88777.08138
NUCLEO-F446RE,STM32F446RE,84,562072,p256,sign,32,71,34309574,408447,43079.69615,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,512,558192.3,558586.11,0.39381,39382,33149.04899,37890.137,36261.539,13054.45338,43079.69615
NUCLEO-F446RE,STM32F446RE,84,562893,p256,verify_ok,32,0,67854900,807796,44814.23861,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,558600.4,559011.22,0.41082,41083,33056.05677,38418.164,36313.879,13580.07231,44814.23861
NUCLEO-F446RE,STM32F446RE,84,563325,p256,keygen,0,64,33059105,393560,88749.58674,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,559024.7,559838.19,0.81349,81350,33059.73795,38206.797,36261.539,26893.81416,88749.58674
NUCLEO-F446RE,STM32F446RE,84,563750,p256,sign,32,71,34583415,411707,43232.04967,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,559876.13,560271.16,0.39503,39504,33163.54029,37784.691,36261.539,13100.62111,43232.04967
NUCLEO-F446RE,STM32F446RE,84,564572,p256,verify_ok,32,0,67844961,807678,44623.78691,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,512,560284.78,560693.46,0.40868,40869,33087.87661,38418.164,36366.23,13522.35967,44623.78691
NUCLEO-F446RE,STM32F446RE,84,565004,p256,keygen,0,64,33124310,394337,88642.61462,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,512,560706.94,561519.2,0.81226,81227,33069.90245,38312.453,36261.539,26861.39837,88642.61462
NUCLEO-F446RE,STM32F446RE,84,565428,p256,sign,32,70,34446818,410081,43219.96671,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,561557.09,561952.08,0.39499,39500,33157.60097,38259.621,36261.539,13096.95961,43219.96671
NUCLEO-F446RE,STM32F446RE,84,566260,p256,verify_ok,32,0,68738076,818310,44641.67107,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,561965.7,562374.59,0.40889,40890,33084.14016,39000.496,36313.879,13527.77911,44641.67107
NUCLEO-F446RE,STM32F446RE,84,566694,p256,keygen,0,64,33178986,394987,88521.59242,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2217,512,562388.68,563200.28,0.8116,81161,33051.58646,38101.191,36261.539,26824.72498,88521.59242
NUCLEO-F446RE,STM32F446RE,84,567117,p256,sign,32,71,34429703,409877,43112.94265,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,563239.56,563633.33,0.39377,39378,33177.96104,37890.137,36261.539,13064.52808,43112.94265
NUCLEO-F446RE,STM32F446RE,84,567945,p256,verify_ok,32,0,68461197,815014,44588.51272,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2217,512,563646.95,564055.63,0.40868,40869,33061.77601,38576.824,36313.879,13511.67052,44588.51272
NUCLEO-F446RE,STM32F446RE,84,568378,p256,keygen,0,64,33059081,393560,88156.62057,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,564069.1,564876.99,0.80789,80790,33066.47011,37942.883,36313.879,26714.12745,88156.62057
NUCLEO-F446RE,STM32F446RE,84,568802,p256,sign,32,72,34433745,409925,43091.17275,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,564915.14,565308.85,0.39371,39372,33166.3177,37837.406,36261.539,13057.93114,43091.17275
NUCLEO-F446RE,STM32F446RE,84,569631,p256,verify_ok,32,0,68548242,816050,44932.30004,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,511,565322.47,565734.38,0.41191,41192,33055.45316,39053.516,36313.879,13615.8485,44932.30004
NUCLEO-F446RE,STM32F446RE,84,570063,p256,keygen,0,64,33059126,393561,88148.18129,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2222,511,565747.85,566555.96,0.80811,80812,33054.33918,37995.641,36261.539,26711.57009,88148.18129
NUCLEO-F446RE,STM32F446RE,84,570485,p256,sign,32,70,34333208,408728,43169.60115,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,566593.98,566988.66,0.39468,39469,33144.99011,37837.406,36261.539,13081.69732,43169.60115
NUCLEO-F446RE,STM32F446RE,84,571314,p256,verify_ok,32,0,68474669,815174,44764.29173,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,567002.84,567413.18,0.41034,41035,33057.85334,38788.559,36313.879,13564.93689,44764.29173
NUCLEO-F446RE,STM32F446RE,84,571747,p256,keygen,0,64,33124356,394337,89178.21505,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,511,567426.66,568245.55,0.81889,81890,33000.37175,37942.883,36261.539,27023.70153,89178.21505
NUCLEO-F446RE,STM32F446RE,84,572168,p256,sign,32,72,34229126,407489,43240.994,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2221,512,568284.24,568679.53,0.39529,39530,33148.60228,37784.691,36261.539,13103.33152,43240.994
NUCLEO-F446RE,STM32F446RE,84,572995,p256,verify_ok,32,0,68322837,813367,44773.80774,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,568693.16,569103.2,0.41004,41005,33088.99602,38788.559,36366.23,13567.82053,44773.80774
NUCLEO-F446RE,STM32F446RE,84,573429,p256,keygen,0,64,33178986,394987,88917.58893,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,569116.68,569932,0.81532,81533,33047.99562,37995.641,36261.539,26944.72392,88917.58893
NUCLEO-F446RE,STM32F446RE,84,573853,p256,sign,32,71,34519279,410943,43122.80205,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,569971.06,570364.73,0.39367,39368,33194.00946,37995.641,36313.879,13067.51577,43122.80205
NUCLEO-F446RE,STM32F446RE,84,574682,p256,verify_ok,32,0,68473924,815165,44745.25479,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,570378.37,570788.35,0.40998,40999,33072.73689,38365.305,36366.23,13559.16812,44745.25479
NUCLEO-F446RE,STM32F446RE,84,575114,p256,keygen,0,64,33113564,394209,88933.82897,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,570801.82,571618.26,0.81644,81645,33008.65877,37995.641,36261.539,26949.64514,88933.82897
NUCLEO-F446RE,STM32F446RE,84,575537,p256,sign,32,71,34377653,409257,43093.89415,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,511,571656.69,572050.52,0.39383,39384,33158.25367,37890.137,36261.539,13058.7558,43093.89415
NUCLEO-F446RE,STM32F446RE,84,576366,p256,verify_ok,32,0,68576930,816392,44604.84059,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,572064.14,572472.86,0.40872,40873,33070.60866,38523.926,36313.879,13516.61836,44604.84059
NUCLEO-F446RE,STM32F446RE,84,576798,p256,keygen,0,64,33059105,393560,88981.26447,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2217,511,572486.33,573301.86,0.81553,81554,33063.10846,37890.137,36261.539,26964.01954,88981.26447
NUCLEO-F446RE,STM32F446RE,84,577222,p256,sign,32,70,34488872,410581,43185.59739,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,573340.34,573734.7,0.39436,39437,33184.16714,37890.137,36261.539,13086.54466,43185.59739
NUCLEO-F446RE,STM32F446RE,84,578055,p256,verify_ok,32,0,68837078,819489,44489.87256,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,511,573748.85,574156.52,0.40767,40768,33070.30296,38576.824,36313.879,13481.77956,44489.87256
NUCLEO-F446RE,STM32F446RE,84,578488,p256,keygen,0,64,33124377,394337,88802.79445,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2218,512,574170.01,574984.1,0.81409,81410,33055.16656,38312.453,36261.539,26909.93771,88802.79445
NUCLEO-F446RE,STM32F446RE,84,578914,p256,sign,32,70,34680025,412857,43240.38403,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,575022.34,575417.61,0.39527,39528,33149.78121,37890.137,36261.539,13103.14668,43240.38403
NUCLEO-F446RE,STM32F446RE,84,579739,p256,verify_ok,32,0,68123388,810992,44873.49673,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,575431.24,575842.52,0.41128,41129,33062.75053,38365.305,36313.879,13598.02931,44873.49673
NUCLEO-F446RE,STM32F446RE,84,580173,p256,keygen,0,64,33178877,394986,88943.04634,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,575856,576671.76,0.81576,81577,33039.62059,37995.641,36261.539,26952.43829,88943.04634
NUCLEO-F446RE,STM32F446RE,84,580594,p256,sign,32,70,34269952,407975,43180.55454,3526,45200,45200,gcc-arm-none-eabi,O2,off,2210,2220,512,576709.61,577103.97,0.39436,39437,33180.28958,37890.137,36313.879,13085.01653,43180.55454
