board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk_start_ms,ppk_end_ms,ppk_duration_ms,ppk_n_samples,ppk_current_mean_uA,ppk_current_p95_uA,ppk_current_max_uA,ppk_charge_uC,ppk_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,54278,dilithium2,verify_ok,2420,0,3304460,39338,4091.184434,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,55175,55212.35,37.35,3736,33192.84762,36785.527,44584.117,1239.752859,4091.184434
NUCLEO-F446RE,STM32F446RE,84,54352,dilithium2,keygen,0,1312,3065457,36493,5647.336116,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,55225.15,55280.24,55.09,5510,31063.96759,35947.773,44258.152,1711.313975,5647.336116
NUCLEO-F446RE,STM32F446RE,84,54436,dilithium2,sign,14,2420,5985728,71258,4049.878364,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,55292.96,55330.95,37.99,3800,32304.18183,36680.625,44041.105,1227.235868,4049.878364
NUCLEO-F446RE,STM32F446RE,84,54487,dilithium2,verify_ok,2420,0,3184219,37907,3967.451903,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,55368.46,55405.03,36.57,3658,32875.53056,36785.527,44203.871,1202.258152,3967.451903
NUCLEO-F446RE,STM32F446RE,84,54562,dilithium2,keygen,0,1312,3142305,37408,7610.355732,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,55417.84,55492.09,74.25,7426,31059.50712,36052.309,45019.461,2306.168404,7610.355732
NUCLEO-F446RE,STM32F446RE,84,54646,dilithium2,sign,14,2420,5988699,71294,4221.829193,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,55504.8,55544.2,39.4,3941,32470.6137,36628.191,44856.109,1279.34218,4221.829193
NUCLEO-F446RE,STM32F446RE,84,54697,dilithium2,verify_ok,2420,0,3183803,37902,4008.436158,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,55581.94,55618.51,36.57,3658,33215.13874,36785.527,43932.66,1214.677624,4008.436158
NUCLEO-F446RE,STM32F446RE,84,54771,dilithium2,keygen,0,1312,3087124,36751,7381.857926,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,55631.31,55702.7,71.39,7140,31333.89332,36104.598,45237.449,2236.926644,7381.857926
NUCLEO-F446RE,STM32F446RE,84,54898,dilithium2,sign,14,2420,9500286,113098,4067.569362,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,55715.41,55753.39,37.98,3799,32453.83824,36790.7739,44095.348,1232.596776,4067.569362
NUCLEO-F446RE,STM32F446RE,84,54949,dilithium2,verify_ok,2420,0,3184364,37909,4086.32742,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,55791.38,55828.87,37.49,3750,33029.63554,36733.066,44475.41,1238.281036,4086.32742
NUCLEO-F446RE,STM32F446RE,84,55023,dilithium2,keygen,0,1312,3043641,36233,7351.320475,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,55841.68,55913.12,71.44,7145,31182.43101,36000.035,44856.109,2227.672871,7351.320475
NUCLEO-F446RE,STM32F446RE,84,55221,dilithium2,sign,14,2420,15521561,184780,4071.814372,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,55925.83,55963.81,37.98,3799,32487.70782,36733.066,44149.602,1233.883143,4071.814372
NUCLEO-F446RE,STM32F446RE,84,55271,dilithium2,verify_ok,2420,0,3184275,37908,4029.064541,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,56001.85,56038.68,36.83,3684,33150.38417,36785.527,44203.871,1220.928649,4029.064541
NUCLEO-F446RE,STM32F446RE,84,55347,dilithium2,keygen,0,1312,3207761,38187,11536.94101,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,56052.17,56165.53,113.36,11337,30840.17935,36062.7668,45455.645,3496.042731,11536.94101
NUCLEO-F446RE,STM32F446RE,84,55469,dilithium2,sign,14,2420,9207617,109614,4051.501464,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,56178.34,56216.3,37.96,3797,32342.66903,36785.527,44149.602,1227.727716,4051.501464
NUCLEO-F446RE,STM32F446RE,84,55520,dilithium2,verify_ok,2420,0,3183938,37904,3991.489231,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,56254.41,56290.7,36.29,3630,33329.90331,36628.191,44475.41,1209.542191,3991.489231
NUCLEO-F446RE,STM32F446RE,84,55596,dilithium2,keygen,0,1312,3174229,37788,18871.22215,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,56303.51,56488.65,185.14,18515,30887.71831,35947.773,45237.449,5718.552167,18871.22215
NUCLEO-F446RE,STM32F446RE,84,55662,dilithium2,sign,14,2420,4551472,54184,4123.270326,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,56501.54,56539.52,37.98,3799,32898.25846,36628.191,44041.105,1249.475856,4123.270326
NUCLEO-F446RE,STM32F446RE,84,55713,dilithium2,verify_ok,2420,0,3184242,37907,4167.906815,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,56577.07,56615.31,38.24,3825,33028.29668,36785.527,44203.871,1263.002065,4167.906815
NUCLEO-F446RE,STM32F446RE,84,55787,dilithium2,keygen,0,1312,3043728,36234,11269.95879,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,56628.11,56737.93,109.82,10983,31097.60541,36000.035,44965,3415.139027,11269.95879
NUCLEO-F446RE,STM32F446RE,84,56061,dilithium2,sign,14,2420,21979997,261666,4084.470111,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,56750.72,56788.68,37.96,3797,32605.85394,36743.5582,44258.152,1237.718216,4084.470111
NUCLEO-F446RE,STM32F446RE,84,56112,dilithium2,verify_ok,2420,0,3184268,37907,4151.451514,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,56826.51,56864.36,37.85,3786,33236.87214,36733.066,44041.105,1258.01561,4151.451514
NUCLEO-F446RE,STM32F446RE,84,56187,dilithium2,keygen,0,1312,3044212,36240,5580.735113,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,56877.17,56931.44,54.27,5428,31161.44928,36052.309,44856.109,1691.131852,5580.735113
NUCLEO-F446RE,STM32F446RE,84,56289,dilithium2,sign,14,2420,7486378,89123,4057.799622,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,56944.16,56982.14,37.98,3799,32375.8886,36628.191,44312.449,1229.636249,4057.799622
NUCLEO-F446RE,STM32F446RE,84,56339,dilithium2,verify_ok,2420,0,3183609,37900,3986.759271,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,57019.89,57056.2,36.31,3632,33272.07023,36785.527,43986.875,1208.10887,3986.759271
NUCLEO-F446RE,STM32F446RE,84,56414,dilithium2,keygen,0,1312,3109425,37016,26469.10745,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,57069,57331.17,262.17,26218,30594.42977,36052.309,45346.52,8020.941652,26469.10745
NUCLEO-F446RE,STM32F446RE,84,56498,dilithium2,sign,14,2420,5993793,71354,4107.199023,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,57344.06,57382.04,37.98,3799,32770.03066,36680.625,44149.602,1244.605765,4107.199023
NUCLEO-F446RE,STM32F446RE,84,56549,dilithium2,verify_ok,2420,0,3184167,37906,3936.455717,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,57420.35,57456.64,36.29,3630,32870.36012,36733.066,44312.449,1192.865369,3936.455717
NUCLEO-F446RE,STM32F446RE,84,56623,dilithium2,keygen,0,1312,3043587,36233,9192.722358,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,57469.43,57558.71,89.28,8929,31201.53945,36104.598,44747.273,2785.673442,9192.722358
NUCLEO-F446RE,STM32F446RE,84,56750,dilithium2,sign,14,2420,9563737,113854,4067.251076,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,57571.43,57609.39,37.96,3797,32468.39637,36470.977,44910.547,1232.500326,4067.251076
NUCLEO-F446RE,STM32F446RE,84,56800,dilithium2,verify_ok,2420,0,3183856,37903,4015.634303,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,57647.12,57684.2,37.08,3709,32817.12189,36785.527,43175,1216.85888,4015.634303
NUCLEO-F446RE,STM32F446RE,84,56874,dilithium2,keygen,0,1312,3065599,36495,7394.658704,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,57697.55,57769.03,71.48,7149,31348.70828,36000.035,45401.074,2240.805668,7394.658704
NUCLEO-F446RE,STM32F446RE,84,56963,dilithium2,sign,14,2420,6345900,75546,4067.599586,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,57781.75,57819.73,37.98,3799,32454.07938,36733.066,44041.105,1232.605935,4067.599586
NUCLEO-F446RE,STM32F446RE,84,57013,dilithium2,verify_ok,2420,0,3183924,37903,3983.641363,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,57857.56,57893.86,36.3,3631,33255.20797,36628.191,44856.109,1207.164049,3983.641363
NUCLEO-F446RE,STM32F446RE,84,57088,dilithium2,keygen,0,1312,3109393,37016,11672.94596,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,57906.66,58020.75,114.09,11410,31004.08758,35895.523,44801.684,3537.256352,11672.94596
NUCLEO-F446RE,STM32F446RE,84,57229,dilithium2,sign,14,2420,10751840,127998,4064.092527,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,58033.55,58071.51,37.96,3797,32443.18204,36733.066,43932.66,1231.54319,4064.092527
NUCLEO-F446RE,STM32F446RE,84,57280,dilithium2,verify_ok,2420,0,3183986,37904,4014.895732,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,58109.07,58145.62,36.55,3656,33286.86923,36785.527,44312.449,1216.63507,4014.895732
NUCLEO-F446RE,STM32F446RE,84,57354,dilithium2,keygen,0,1312,3065007,36488,7798.364429,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,58158.43,58234.12,75.69,7570,31221.30712,36000.035,44856.109,2363.140736,7798.364429
NUCLEO-F446RE,STM32F446RE,84,57477,dilithium2,sign,14,2420,9212009,109666,4122.31389,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,58246.84,58284.81,37.97,3798,32899.28963,36680.625,44095.348,1249.186027,4122.31389
NUCLEO-F446RE,STM32F446RE,84,57529,dilithium2,verify_ok,2420,0,3239222,38562,4034.822847,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,58322.5,58359.58,37.08,3709,32973.93717,36680.625,44203.871,1222.67359,4034.822847
NUCLEO-F446RE,STM32F446RE,84,57603,dilithium2,keygen,0,1312,3130829,37271,13033.73203,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,58372.39,58500.64,128.25,12826,30796.22429,35947.773,44801.684,3949.615766,13033.73203
NUCLEO-F446RE,STM32F446RE,84,57839,dilithium2,sign,14,2420,18735202,223038,4050.502483,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,58514.07,58552.05,37.98,3799,32317.66706,36738.3121,43824.266,1227.424995,4050.502483
NUCLEO-F446RE,STM32F446RE,84,57890,dilithium2,verify_ok,2420,0,3184445,37910,3997.707338,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,58590.06,58626.62,36.56,3657,33135.29721,36575.773,44529.758,1211.426466,3997.707338
NUCLEO-F446RE,STM32F446RE,84,57963,dilithium2,keygen,0,1312,3065115,36489,11185.34816,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,58639.42,58749.29,109.87,10988,30850.0905,35947.773,45073.941,3389.499443,11185.34816
NUCLEO-F446RE,STM32F446RE,84,58030,dilithium2,sign,14,2420,4562437,54314,4115.356729,797,144,144,gcc-arm-none-eabi,O2,off,2221,2227,519,58762.72,58801.35,38.63,3864,32282.62482,36680.625,44312.449,1247.077797,4115.356729
NUCLEO-F446RE,STM32F446RE,84,58081,dilithium2,verify_ok,2420,0,3184136,37906,4097.507688,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,58838.55,58875.88,37.33,3734,33261.96079,36628.191,44638.488,1241.668996,4097.507688
NUCLEO-F446RE,STM32F446RE,84,58155,dilithium2,keygen,0,1312,3065601,36495,22564.86711,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,58888.68,59112.19,223.51,22352,30592.98697,36000.035,45291.977,6837.838518,22564.86711
NUCLEO-F446RE,STM32F446RE,84,58280,dilithium2,sign,14,2420,9438108,112358,4043.181895,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,59125.07,59163.04,37.97,3798,32267.75441,36575.773,44910.547,1225.206635,4043.181895
NUCLEO-F446RE,STM32F446RE,84,58332,dilithium2,verify_ok,2420,0,3238822,38557,4020.907509,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,59200.29,59236.84,36.55,3656,33336.71193,36890.48,44366.754,1218.456821,4020.907509
NUCLEO-F446RE,STM32F446RE,84,58406,dilithium2,keygen,0,1312,3065153,36489,5532.945667,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,59249.64,59304.05,54.41,5442,30815.11123,36104.598,45291.977,1676.650202,5532.945667
NUCLEO-F446RE,STM32F446RE,84,58493,dilithium2,sign,14,2420,6223444,74088,4124.176631,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,59317.29,59355.27,37.98,3799,32905.48958,36785.527,43715.926,1249.750494,4124.176631
NUCLEO-F446RE,STM32F446RE,84,58544,dilithium2,verify_ok,2420,0,3183856,37903,3968.473832,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,59392.68,59429.24,36.56,3657,32892.9931,36733.066,44910.547,1202.567828,3968.473832
NUCLEO-F446RE,STM32F446RE,84,58617,dilithium2,keygen,0,1312,3087126,36751,11430.61925,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,59442.04,59554.63,112.59,11260,30764.93485,35947.773,44856.109,3463.824015,11430.61925
NUCLEO-F446RE,STM32F446RE,84,58684,dilithium2,sign,14,2420,4497011,53535,4164.453182,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,59568.12,59606.74,38.62,3863,32676.21724,36785.527,44149.602,1261.95551,4164.453182
NUCLEO-F446RE,STM32F446RE,84,58734,dilithium2,verify_ok,2420,0,3183653,37900,3998.137123,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,59644.19,59680.73,36.54,3655,33156.99792,36785.527,44041.105,1211.556704,3998.137123
NUCLEO-F446RE,STM32F446RE,84,58808,dilithium2,keygen,0,1312,3044045,36238,7464.096978,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,59693.53,59767.74,74.21,7422,30479.01319,35947.773,45182.934,2261.847569,7464.096978
NUCLEO-F446RE,STM32F446RE,84,59014,dilithium2,sign,14,2420,16233282,193253,4051.200487,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,59780.45,59818.41,37.96,3797,32340.26637,36785.527,43932.66,1227.636511,4051.200487
NUCLEO-F446RE,STM32F446RE,84,59065,dilithium2,verify_ok,2420,0,3183876,37903,4049.427474,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,59855.57,59892.37,36.8,3681,33345.0879,36680.625,44692.875,1227.099235,4049.427474
NUCLEO-F446RE,STM32F446RE,84,59140,dilithium2,keygen,0,1312,3099081,36893,5519.152909,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,59905.17,59958.78,53.61,5362,31196.98897,36104.598,44801.684,1672.470579,5519.152909
NUCLEO-F446RE,STM32F446RE,84,59227,dilithium2,sign,14,2420,6226509,74125,4058.473546,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,59971.48,60009.44,37.96,3797,32398.32635,36628.191,44638.488,1229.840468,4058.473546
NUCLEO-F446RE,STM32F446RE,84,59277,dilithium2,verify_ok,2420,0,3184291,37908,3972.37682,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,60046.87,60083.16,36.29,3630,33170.31004,36785.527,44258.152,1203.750551,3972.37682
NUCLEO-F446RE,STM32F446RE,84,59351,dilithium2,keygen,0,1312,3043523,36232,19480.70081,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,60095.96,60289.56,193.6,19361,30491.95593,35947.773,45182.934,5903.242669,19480.70081
NUCLEO-F446RE,STM32F446RE,84,59457,dilithium2,sign,14,2420,7832188,93240,4113.767676,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,60302.45,60340.44,37.99,3800,32813.80009,36680.625,43986.875,1246.596265,4113.767676
NUCLEO-F446RE,STM32F446RE,84,59508,dilithium2,verify_ok,2420,0,3184381,37909,4034.975587,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,60378.54,60415.51,36.97,3698,33073.2993,36890.48,43986.875,1222.719875,4034.975587
NUCLEO-F446RE,STM32F446RE,84,59582,dilithium2,keygen,0,1312,3108957,37011,7671.251433,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,60428.31,60502.57,74.26,7427,31303.81964,35947.773,44801.684,2324.621646,7671.251433
NUCLEO-F446RE,STM32F446RE,84,59649,dilithium2,sign,14,2420,4562177,54311,4064.051443,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,60515.29,60553.27,37.98,3799,32425.76988,36680.625,43661.773,1231.53074,4064.051443
NUCLEO-F446RE,STM32F446RE,84,59700,dilithium2,verify_ok,2420,0,3183855,37903,3983.376066,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,60590.98,60627.26,36.28,3629,33271.3246,36680.625,44965,1207.083656,3983.376066
NUCLEO-F446RE,STM32F446RE,84,59775,dilithium2,keygen,0,1312,3109092,37013,9482.526777,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,60640.05,60733.46,93.41,9342,30762.15569,35895.523,44910.547,2873.492963,9482.526777
NUCLEO-F446RE,STM32F446RE,84,59978,dilithium2,sign,14,2420,15993739,190401,4063.082963,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,60746.17,60784.12,37.95,3796,32443.6696,36785.527,44312.449,1231.237261,4063.082963
NUCLEO-F446RE,STM32F446RE,84,60029,dilithium2,verify_ok,2420,0,3183838,37902,4066.199198,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,60821.36,60858.41,37.05,3706,33257.26249,36733.066,43120.977,1232.181575,4066.199198
NUCLEO-F446RE,STM32F446RE,84,60103,dilithium2,keygen,0,1312,3109320,37015,5677.302055,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,60871.2,60925.6,54.4,5441,31624.90004,36052.309,45019.461,1720.394562,5677.302055
NUCLEO-F446RE,STM32F446RE,84,60398,dilithium2,sign,14,2420,23693011,282059,4094.932545,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,60938.84,60976.8,37.96,3797,32689.37434,36628.191,44584.117,1240.88865,4094.932545
NUCLEO-F446RE,STM32F446RE,84,60448,dilithium2,verify_ok,2420,0,3183785,37902,4076.85521,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,61014.68,61051.74,37.06,3707,33335.42012,36837.996,43120.977,1235.41067,4076.85521
NUCLEO-F446RE,STM32F446RE,84,60523,dilithium2,keygen,0,1312,3043673,36234,19321.83326,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,61064.54,61255.23,190.69,19070,30704.81403,35947.773,45073.941,5855.100988,19321.83326
NUCLEO-F446RE,STM32F446RE,84,60645,dilithium2,sign,14,2420,9211321,109658,4078.210409,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,61268.12,61306.08,37.96,3797,32555.88346,36743.5582,43824.266,1235.821336,4078.210409
NUCLEO-F446RE,STM32F446RE,84,60696,dilithium2,verify_ok,2420,0,3184054,37905,4063.535013,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,61343.22,61380.29,37.07,3708,33217.54104,36733.066,43553.512,1231.374246,4063.535013
NUCLEO-F446RE,STM32F446RE,84,60770,dilithium2,keygen,0,1312,3076825,36628,28551.86424,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,61393.09,61675.6,282.51,28252,30625.74801,35947.773,45291.977,8652.080071,28551.86424
NUCLEO-F446RE,STM32F446RE,84,60896,dilithium2,sign,14,2420,9444499,112434,4052.171476,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,61688.48,61726.43,37.95,3796,32356.54151,36523.371,44312.449,1227.93075,4052.171476
NUCLEO-F446RE,STM32F446RE,84,60946,dilithium2,verify_ok,2420,0,3183805,37902,3942.870897,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,61764.92,61801.22,36.3,3631,32914.85847,36785.527,44095.348,1194.809363,3942.870897
NUCLEO-F446RE,STM32F446RE,84,61021,dilithium2,keygen,0,1312,3142610,37412,11168.23236,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,61814.02,61923.86,109.84,10985,30811.29675,35947.773,45291.977,3384.312835,11168.23236
NUCLEO-F446RE,STM32F446RE,84,61087,dilithium2,sign,14,2420,4496459,53529,4053.596698,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,61936.66,61974.62,37.96,3797,32359.39504,36628.191,44421.074,1228.362636,4053.596698
NUCLEO-F446RE,STM32F446RE,84,61138,dilithium2,verify_ok,2420,0,3184300,37908,4000.349156,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,62012.36,62049.03,36.67,3668,33057.73158,36837.996,44584.117,1212.227017,4000.349156
NUCLEO-F446RE,STM32F446RE,84,61213,dilithium2,keygen,0,1312,3109012,37012,11388.15151,797,144,144,gcc-arm-none-eabi,O2,off,2221,2228,519,62061.82,62174.4,112.58,11259,30653.35765,36000.035,44856.109,3450.955004,11388.15151
NUCLEO-F446RE,STM32F446RE,84,61316,dilithium2,sign,14,2420,7595403,90421,4154.968422,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,62187.19,62225.13,37.94,3795,33186.11861,36785.527,44529.758,1259.08134,4154.968422
NUCLEO-F446RE,STM32F446RE,84,61367,dilithium2,verify_ok,2420,0,3183643,37900,4064.875512,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,62262.7,62300.17,37.47,3748,32873.77791,36785.527,43986.875,1231.780458,4064.875512
NUCLEO-F446RE,STM32F446RE,84,61440,dilithium2,keygen,0,1312,3065443,36493,5488.459965,797,144,144,gcc-arm-none-eabi,O2,off,2221,2230,519,62312.96,62366.57,53.61,5362,31023.49723,36052.309,44475.41,1663.169686,5488.459965
NUCLEO-F446RE,STM32F446RE,84,61582,dilithium2,sign,14,2420,10833936,128975,4048.849214,797,144,144,gcc-arm-none-eabi,O2,off,2222,2228,519,62379.29,62417.26,37.97,3798,32312.98405,36733.066,44258.152,1226.924004,4048.849214
NUCLEO-F446RE,STM32F446RE,84,61633,dilithium2,verify_ok,2420,0,3184057,37905,4067.089836,797,144,144,gcc-arm-none-eabi,O2,off,2222,2228,519,62455.07,62492.14,37.07,3708,33246.60009,36733.066,43499.398,1232.451465,4067.089836
NUCLEO-F446RE,STM32F446RE,84,61707,dilithium2,keygen,0,1312,3022008,35976,9380.557559,797,144,144,gcc-arm-none-eabi,O2,off,2222,2228,519,62504.94,62595.53,90.59,9060,31378.66431,36104.598,44965,2842.5932,9380.557559
NUCLEO-F446RE,STM32F446RE,84,61848,dilithium2,sign,14,2420,10831020,128940,4066.72464,797,144,144,gcc-arm-none-eabi,O2,off,2222,2228,519,62608.24,62646.22,37.98,3799,32447.09847,36575.773,44856.109,1232.3408,4066.72464
NUCLEO-F446RE,STM32F446RE,84,61899,dilithium2,verify_ok,2420,0,3183906,37903,4017.604539,797,144,144,gcc-arm-none-eabi,O2,off,2222,2228,519,62683.52,62720.08,36.56,3657,33300.21665,36785.527,43553.512,1217.455921,4017.604539
NUCLEO-F446RE,STM32F446RE,84,61974,dilithium2,keygen,0,1312,3109046,37012,13059.44419,797,144,144,gcc-arm-none-eabi,O2,off,2222,2228,519,62732.88,62862.16,129.28,12929,30611.13343,36052.309,45346.52,3957.40733,13059.44419
NUCLEO-F446RE,STM32F446RE,84,62040,dilithium2,sign,14,2420,4496673,53531,4099.449998,797,144,144,gcc-arm-none-eabi,O2,off,2222,2228,519,62875.05,62913.03,37.98,3799,32708.20367,36628.191,44584.117,1242.257575,4099.449998
NUCLEO-F446RE,STM32F446RE,84,62092,dilithium2,verify_ok,2420,0,3304611,39340,3946.431632,797,144,144,gcc-arm-none-eabi,O2,off,2222,2231,519,62951.13,62987.17,36.04,3605,33182.25231,36837.996,44203.871,1195.888373,3946.431632
NUCLEO-F446RE,STM32F446RE,84,62166,dilithium2,keygen,0,1312,3065050,36488,13075.43989,797,144,144,gcc-arm-none-eabi,O2,off,2222,2231,519,62999.97,63129.21,129.24,12925,30658.11292,36000.035,45182.934,3962.254513,13075.43989
NUCLEO-F446RE,STM32F446RE,84,62233,dilithium2,sign,14,2420,4496823,53533,4128.986722,797,144,144,gcc-arm-none-eabi,O2,off,2222,2231,519,63142.1,63180.07,37.97,3798,32952.54405,36575.773,45128.43,1251.208098,4128.986722
NUCLEO-F446RE,STM32F446RE,84,62283,dilithium2,verify_ok,2420,0,3183691,37901,4039.732074,797,144,144,gcc-arm-none-eabi,O2,off,2222,2231,519,63217.71,63254.78,37.07,3708,33022.9629,36837.996,42797.125,1224.161235,4039.732074
NUCLEO-F446RE,STM32F446RE,84,62358,dilithium2,keygen,0,1312,3130970,37273,5578.397042,797,144,144,gcc-arm-none-eabi,O2,off,2222,2231,519,63267.58,63321.2,53.62,5363,31525.98556,36052.309,45455.645,1690.423346,5578.397042
NUCLEO-F446RE,STM32F446RE,84,62578,dilithium2,sign,14,2420,17374902,206844,4194.746636,797,144,144,gcc-arm-none-eabi,O2,off,2222,2228,519,63333.91,63373.31,39.4,3941,32262.31838,36890.48,43770.09,1271.135344,4194.746636
NUCLEO-F446RE,STM32F446RE,84,62630,dilithium2,verify_ok,2420,0,3249787,38687,3995.745332,797,144,144,gcc-arm-none-eabi,O2,off,2222,2227,519,63411.08,63447.64,36.56,3657,33119.03498,36733.066,44258.152,1210.831919,3995.745332
NUCLEO-F446RE,STM32F446RE,84,62705,dilithium2,keygen,0,1312,3108828,37009,5465.667653,797,144,144,gcc-arm-none-eabi,O2,off,2222,2227,519,63460.44,63514.09,53.65,5366,30871.62954,36000.035,44366.754,1656.262925,5465.667653
NUCLEO-F446RE,STM32F446RE,84,62771,dilithium2,sign,14,2420,4496820,53533,4127.20367,797,144,144,gcc-arm-none-eabi,O2,off,2222,2227,519,63526.81,63564.8,37.99,3800,32920.97339,36523.371,44366.754,1250.667779,4127.20367
NUCLEO-F446RE,STM32F446RE,84,62822,dilithium2,verify_ok,2420,0,3183865,37903,4096.289916,797,144,144,gcc-arm-none-eabi,O2,off,2222,2227,519,63602.52,63639.86,37.34,3735,33243.17018,36890.48,43770.09,1241.299975,4096.289916
NUCLEO-F446RE,STM32F446RE,84,62896,dilithium2,keygen,0,1312,3130929,37272,21069.34731,797,144,144,gcc-arm-none-eabi,O2,off,2222,2227,519,63653.2,63860.49,207.29,20730,30800.57262,36000.035,45073.941,6384.650699,21069.34731
NUCLEO-F446RE,STM32F446RE,84,62998,dilithium2,sign,14,2420,7484018,89095,4190.578412,797,144,144,gcc-arm-none-eabi,O2,off,2222,2228,519,63873.38,63912.16,38.78,3879,32745.54528,36680.625,43715.926,1269.872246,4190.578412
