board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,lib_commit,fw_git,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_ms,ppk2_samples,ppk2_current_mean_uA,ppk2_current_p95_uA,ppk2_current_max_uA,ppk2_charge_uC,ppk2_energy_uJ
NUCLEO-F446RE,STM32F446RE,84,61501,dilithium2,verify_ok,2420,0,3184320,37908,3040.1681606999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,69502.0,69539.0,37.0,38.0,24896.32321052632,25056.7444,25071.65,921.263079,3040.1681606999996
NUCLEO-F446RE,STM32F446RE,84,61611,dilithium2,keygen,0,1312,3120216,37145,3802.473147,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,414,69612.0,69649.0,37.0,38.0,31228.235921052627,34284.895500000006,34438.855,1152.26459,3802.473147
NUCLEO-F446RE,STM32F446RE,84,61698,dilithium2,sign,14,2420,6222491,74077,6346.0087482,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,414,69699.0,69773.0,74.0,75.0,26096.395426666666,34599.308000000005,34724.945,1923.032954,6346.0087482
NUCLEO-F446RE,STM32F446RE,84,61749,dilithium2,verify_ok,2420,0,3184133,37906,3047.4679883999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,414,69750.0,69787.0,37.0,38.0,24956.693921052633,25124.3545,25126.885,923.4751479999999,3047.4679883999997
NUCLEO-F446RE,STM32F446RE,84,61860,dilithium2,keygen,0,1312,3185602,37923,3743.5935438,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,69861.0,69898.0,37.0,38.0,30758.522842105263,34409.27835,34465.352,1134.4222860000002,3743.5935438
NUCLEO-F446RE,STM32F446RE,84,61944,dilithium2,sign,14,2420,5985413,71254,7119.523610099999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,69945.0,70016.0,71.0,72.0,30382.865347222218,34054.63835,34321.734,2157.431397,7119.523610099999
NUCLEO-F446RE,STM32F446RE,84,61995,dilithium2,verify_ok,2420,0,3184001,37904,3708.0844284000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,69996.0,70033.0,37.0,38.0,30322.041026315786,34278.99315,34321.734,1123.6619480000002,3708.0844284000004
NUCLEO-F446RE,STM32F446RE,84,62104,dilithium2,keygen,0,1312,3087447,36755,2999.9192783999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,70105.0,70141.0,36.0,37.0,25499.211,32668.357,34404.359,909.066448,2999.9192783999997
NUCLEO-F446RE,STM32F446RE,84,62190,dilithium2,sign,14,2420,6043346,71944,7337.437120199999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,70191.0,70262.0,71.0,72.0,31343.94929166667,35004.98955,35273.867,2223.465794,7337.437120199999
NUCLEO-F446RE,STM32F446RE,84,62241,dilithium2,verify_ok,2420,0,3183954,37904,3950.5271850000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,70242.0,70279.0,37.0,38.0,32344.90473684211,34351.722,34624.324,1197.1294500000001,3950.5271850000004
NUCLEO-F446RE,STM32F446RE,84,62350,dilithium2,keygen,0,1312,3087342,36754,3577.7334152999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,70351.0,70387.0,36.0,37.0,30183.02697297297,33927.282199999994,34227.871,1084.1616410000001,3577.7334152999997
NUCLEO-F446RE,STM32F446RE,84,62477,dilithium2,sign,14,2420,9565947,113880,10821.423254399999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,70478.0,70591.0,113.0,114.0,28984.952008771932,34642.4137,34955.203,3279.219168,10821.423254399999
NUCLEO-F446RE,STM32F446RE,84,62529,dilithium2,verify_ok,2420,0,3184099,37905,3620.581083899999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,70530.0,70567.0,37.0,38.0,29791.334657894742,34640.349500000004,34924.934,1097.1457830000002,3620.581083899999
NUCLEO-F446RE,STM32F446RE,84,62638,dilithium2,keygen,0,1312,3043689,36234,3838.9729455,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,70639.0,70675.0,36.0,37.0,32367.091486486494,35061.5598,35210.402,1163.325135,3838.9729455
NUCLEO-F446RE,STM32F446RE,84,62836,dilithium2,sign,14,2420,15456025,184000,17117.500204199998,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,70837.0,71021.0,184.0,185.0,28179.92552972973,34835.4776,35080.664,5187.121274,17117.500204199998
NUCLEO-F446RE,STM32F446RE,84,62887,dilithium2,verify_ok,2420,0,3184297,37908,3938.8195704000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,70888.0,70925.0,37.0,38.0,32302.631184210524,34968.44475,35080.664,1193.581688,3938.8195704000004
NUCLEO-F446RE,STM32F446RE,84,62996,dilithium2,keygen,0,1312,3087086,36751,3925.6717467,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,414,70997.0,71033.0,36.0,37.0,33044.03302702703,34833.0394,34900.504,1189.597499,3925.6717467
NUCLEO-F446RE,STM32F446RE,84,63119,dilithium2,sign,14,2420,9207464,109612,9719.951079299997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,414,71120.0,71229.0,109.0,110.0,26975.304,34703.6078,34952.883,2945.4397209999997,9719.951079299997
NUCLEO-F446RE,STM32F446RE,84,63170,dilithium2,verify_ok,2420,0,3183914,37903,2908.1254487999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,414,71171.0,71208.0,37.0,38.0,23788.534052631578,25017.6648,25036.27,881.250136,2908.1254487999995
NUCLEO-F446RE,STM32F446RE,84,63280,dilithium2,keygen,0,1312,3109051,37012,3656.7838427999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,414,71281.0,71318.0,37.0,38.0,29763.44792105263,34557.21555,34678.676,1108.1163159999999,3656.7838427999995
NUCLEO-F446RE,STM32F446RE,84,63346,dilithium2,sign,14,2420,4496962,53535,5132.583957599999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,414,71347.0,71400.0,53.0,54.0,29372.980425925925,34886.47775,35085.254,1555.3284720000001,5132.583957599999
NUCLEO-F446RE,STM32F446RE,84,63397,dilithium2,verify_ok,2420,0,3184374,37909,3294.9166437000003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,414,71398.0,71435.0,37.0,38.0,27190.03678947369,34746.67475,34810.008,998.459589,3294.9166437000003
NUCLEO-F446RE,STM32F446RE,84,63507,dilithium2,keygen,0,1312,3098572,36887,3371.3388225,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,71508.0,71544.0,36.0,37.0,28551.860027027025,34770.7176,35119.422,1021.617825,3371.3388225
NUCLEO-F446RE,STM32F446RE,84,63781,dilithium2,sign,14,2420,21979964,261666,26165.409345899996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,414,71782.0,72043.0,261.0,262.0,30392.741385496185,34732.6541,35188.031,7928.911923000001,26165.409345899996
NUCLEO-F446RE,STM32F446RE,84,63833,dilithium2,verify_ok,2420,0,3184001,37904,3842.3166803999998,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,414,71834.0,71871.0,37.0,38.0,31536.101184210533,34366.34285,34418.43,1164.3383880000001,3842.3166803999998
NUCLEO-F446RE,STM32F446RE,84,63942,dilithium2,keygen,0,1312,3043916,36237,3725.7717255000002,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,414,71943.0,71979.0,36.0,37.0,31326.31018918919,33899.0246,34262.852,1129.0217350000003,3725.7717255000002
NUCLEO-F446RE,STM32F446RE,84,64046,dilithium2,sign,14,2420,7606400,90552,7624.512357,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,413,72047.0,72137.0,90.0,91.0,25769.621747252746,33794.9845,34637.008,2310.45829,7624.512357
NUCLEO-F446RE,STM32F446RE,84,64097,dilithium2,verify_ok,2420,0,3183924,37903,3038.8045808999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,413,72098.0,72135.0,37.0,38.0,24887.57057894737,25059.10285,25064.344,920.849873,3038.8045808999996
NUCLEO-F446RE,STM32F446RE,84,64206,dilithium2,keygen,0,1312,3043577,36233,3555.146925,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,413,72207.0,72243.0,36.0,37.0,30045.113810810813,34164.664,34351.961,1077.31725,3555.146925
NUCLEO-F446RE,STM32F446RE,84,64292,dilithium2,sign,14,2420,6113377,72778,6620.690115599999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2220,413,72293.0,72365.0,72.0,73.0,27838.39061643836,34777.989,35013.781,2006.269732,6620.690115599999
NUCLEO-F446RE,STM32F446RE,84,64343,dilithium2,verify_ok,2420,0,3183721,37901,2957.1171597,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2220,413,72344.0,72381.0,37.0,38.0,24248.639026315792,28258.104899999995,33225.207,896.0961090000001,2957.1171597
NUCLEO-F446RE,STM32F446RE,84,64452,dilithium2,keygen,0,1312,3043735,36234,3488.7711704999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2220,413,72453.0,72489.0,36.0,37.0,29263.366621621626,34359.53,34493.742,1057.203385,3488.7711704999997
NUCLEO-F446RE,STM32F446RE,84,64579,dilithium2,sign,14,2420,9563536,113851,10069.9622727,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2220,413,72580.0,72693.0,113.0,114.0,26957.230850877197,34982.7388,35111.914,3051.503719,10069.9622727
NUCLEO-F446RE,STM32F446RE,84,64630,dilithium2,verify_ok,2420,0,3183478,37898,3718.2100196999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2220,413,72631.0,72668.0,37.0,38.0,30304.844947368416,35084.79565,35111.914,1126.730309,3718.2100196999995
NUCLEO-F446RE,STM32F446RE,84,64739,dilithium2,keygen,0,1312,3065574,36494,3664.3230326999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2220,413,72740.0,72776.0,36.0,37.0,30908.896459459458,33976.3918,34254.414,1110.4009189999997,3664.3230326999997
NUCLEO-F446RE,STM32F446RE,84,64828,dilithium2,sign,14,2420,6345645,75543,7526.7655881,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,72829.0,72904.0,75.0,76.0,30357.350947368417,34086.433,34343.699,2280.838057,7526.7655881
NUCLEO-F446RE,STM32F446RE,84,64879,dilithium2,verify_ok,2420,0,3183483,37898,3723.5241483,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,72880.0,72917.0,37.0,38.0,30582.83128947368,34103.9818,34135.035,1128.3406509999998,3723.5241483
NUCLEO-F446RE,STM32F446RE,84,64989,dilithium2,keygen,0,1312,3109327,37015,3257.7172815000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,72990.0,73027.0,37.0,38.0,26890.62386842105,34663.587250000004,34805.523,987.187055,3257.7172815000004
NUCLEO-F446RE,STM32F446RE,84,65131,dilithium2,sign,14,2420,10806760,128651,12992.7912411,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,414,73132.0,73260.0,128.0,129.0,30687.33360465116,34871.1706,35167.371,3937.2094669999997,12992.7912411
NUCLEO-F446RE,STM32F446RE,84,65182,dilithium2,verify_ok,2420,0,3184436,37909,3665.501891699999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,414,73183.0,73220.0,37.0,38.0,30115.045236842107,33916.0937,34263.68,1110.758149,3665.501891699999
NUCLEO-F446RE,STM32F446RE,84,65291,dilithium2,keygen,0,1312,3065179,36490,2965.2291933,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,414,73292.0,73328.0,36.0,37.0,24961.769486486486,25109.4444,25125.857,898.554301,2965.2291933
NUCLEO-F446RE,STM32F446RE,84,65415,dilithium2,sign,14,2420,9332087,111096,10871.133602999998,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,73416.0,73527.0,111.0,112.0,29714.151330357145,34812.7434,35265.754,3294.28291,10871.133602999998
NUCLEO-F446RE,STM32F446RE,84,65466,dilithium2,verify_ok,2420,0,3184288,37908,3560.8547138999993,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,73467.0,73504.0,37.0,38.0,29143.89171052631,34833.422750000005,35265.754,1079.046883,3560.8547138999993
NUCLEO-F446RE,STM32F446RE,84,65577,dilithium2,keygen,0,1312,3130892,37272,3687.9707666999993,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,73578.0,73615.0,37.0,38.0,30068.06594736842,34808.067050000005,34870.227,1117.5668990000001,3687.9707666999993
NUCLEO-F446RE,STM32F446RE,84,65813,dilithium2,sign,14,2420,18735069,223036,20950.901951099997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,73814.0,74037.0,223.0,224.0,28438.799049107147,34626.9428,35037.523,6348.758167,20950.901951099997
NUCLEO-F446RE,STM32F446RE,84,65864,dilithium2,verify_ok,2420,0,3184313,37908,3676.8008904000003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,73865.0,73902.0,37.0,38.0,29976.929184210523,34728.262749999994,35037.523,1114.1820880000002,3676.8008904000003
NUCLEO-F446RE,STM32F446RE,84,65973,dilithium2,keygen,0,1312,3065495,36493,3423.8002491000007,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,73974.0,74010.0,36.0,37.0,28907.91813513514,33759.6126,33849.613,1037.5152270000003,3423.8002491000007
NUCLEO-F446RE,STM32F446RE,84,66040,dilithium2,sign,14,2420,4497115,53537,4509.6252036,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,74041.0,74094.0,53.0,54.0,25946.63798148148,34459.97515,34761.285,1366.553092,4509.6252036
NUCLEO-F446RE,STM32F446RE,84,66091,dilithium2,verify_ok,2420,0,3184024,37905,3050.0906502,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,74092.0,74129.0,37.0,38.0,24983.43389473684,25136.0416,25138.479,924.2698939999999,3050.0906502
NUCLEO-F446RE,STM32F446RE,84,66201,dilithium2,keygen,0,1312,3120693,37151,3708.6861173999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,413,74202.0,74239.0,37.0,38.0,30453.74107894737,34118.9953,34231.117,1123.844278,3708.6861173999996
NUCLEO-F446RE,STM32F446RE,84,66326,dilithium2,sign,14,2420,9438071,112357,10067.1132771,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,413,74327.0,74439.0,112.0,113.0,27305.025548672565,34905.6874,35302.516,3050.6403870000004,10067.1132771
NUCLEO-F446RE,STM32F446RE,84,66377,dilithium2,verify_ok,2420,0,3183989,37904,3049.0798965,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,413,74378.0,74415.0,37.0,38.0,24971.026263157895,25134.14795,25136.941,923.963605,3049.0798965
NUCLEO-F446RE,STM32F446RE,84,66487,dilithium2,keygen,0,1312,3065495,36493,3845.1438795,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,74488.0,74524.0,36.0,37.0,32407.259972972977,34386.8104,34596.449,1165.1951150000002,3845.1438795
NUCLEO-F446RE,STM32F446RE,84,66574,dilithium2,sign,14,2420,6223691,74091,7173.646586699999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,74575.0,74649.0,74.0,75.0,29437.119560000003,34795.5274,35031.746,2173.8322989999997,7173.646586699999
NUCLEO-F446RE,STM32F446RE,84,66625,dilithium2,verify_ok,2420,0,3184124,37906,3335.1233982,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,74626.0,74663.0,37.0,38.0,27506.498894736847,34823.248849999996,34988.449,1010.643454,3335.1233982
NUCLEO-F446RE,STM32F446RE,84,66736,dilithium2,keygen,0,1312,3142340,37408,3505.1878158000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,74737.0,74774.0,37.0,38.0,28855.79371052632,34780.4973,34871.965,1062.178126,3505.1878158000004
NUCLEO-F446RE,STM32F446RE,84,66803,dilithium2,sign,14,2420,4496770,53532,5346.825580799999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,74804.0,74857.0,53.0,54.0,30619.794055555558,34027.1891,34096.121,1620.250176,5346.825580799999
NUCLEO-F446RE,STM32F446RE,84,66854,dilithium2,verify_ok,2420,0,3184230,37907,3745.6242218999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,74855.0,74892.0,37.0,38.0,30717.999499999998,34132.9066,34237.816,1135.0376429999997,3745.6242218999996
NUCLEO-F446RE,STM32F446RE,84,66963,dilithium2,keygen,0,1312,3043958,36237,3413.1586368000003,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,74964.0,75000.0,36.0,37.0,28711.081297297296,33922.3328,34083.988,1034.290496,3413.1586368000003
NUCLEO-F446RE,STM32F446RE,84,67169,dilithium2,sign,14,2420,16167701,192472,18096.067251899996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,75170.0,75362.0,192.0,193.0,28585.965595854923,34893.0284,35327.793,5483.656743,18096.067251899996
NUCLEO-F446RE,STM32F446RE,84,67220,dilithium2,verify_ok,2420,0,3184032,37905,3670.8636788999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,75221.0,75258.0,37.0,38.0,29920.64615789474,34927.82075,35327.793,1112.382933,3670.8636788999997
NUCLEO-F446RE,STM32F446RE,84,67329,dilithium2,keygen,0,1312,3043841,36236,3624.6192146999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,75330.0,75366.0,36.0,37.0,30362.149324324328,34944.0702,34980.184,1098.3694590000002,3624.6192146999997
NUCLEO-F446RE,STM32F446RE,84,67416,dilithium2,sign,14,2420,6226621,74126,7495.9044633,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,75417.0,75491.0,74.0,75.0,30739.908039999995,34126.6563,34302.629,2271.4862010000006,7495.9044633
NUCLEO-F446RE,STM32F446RE,84,67467,dilithium2,verify_ok,2420,0,3184364,37909,3642.6602255999996,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,75468.0,75505.0,37.0,38.0,29943.62052631579,34037.7986,34145.434,1103.836432,3642.6602255999996
NUCLEO-F446RE,STM32F446RE,84,67576,dilithium2,keygen,0,1312,3043893,36236,2965.0312659,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,75577.0,75613.0,36.0,37.0,24961.203513513516,25092.8068,25114.025,898.4943230000001,2965.0312659
NUCLEO-F446RE,STM32F446RE,84,67681,dilithium2,sign,14,2420,7712018,91809,8909.8598028,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,75682.0,75773.0,91.0,92.0,29612.870902173916,34386.68965,34912.664,2699.957516,8909.8598028
NUCLEO-F446RE,STM32F446RE,84,67732,dilithium2,verify_ok,2420,0,3183937,37904,3275.2256294999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,75733.0,75770.0,37.0,38.0,26973.80510526316,33410.2306,34040.281,992.4926150000001,3275.2256294999997
NUCLEO-F446RE,STM32F446RE,84,67842,dilithium2,keygen,0,1312,3108921,37010,3037.5151257,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,75843.0,75880.0,37.0,38.0,24881.013631578942,25037.861849999998,25042.857,920.459129,3037.5151257
NUCLEO-F446RE,STM32F446RE,84,67908,dilithium2,sign,14,2420,4496869,53534,5153.290490700001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,75909.0,75962.0,53.0,54.0,29496.21342592593,34469.739050000004,34748.652,1561.6031790000002,5153.290490700001
NUCLEO-F446RE,STM32F446RE,84,67959,dilithium2,verify_ok,2420,0,3183980,37904,3310.5334052999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,75960.0,75997.0,37.0,38.0,27049.789421052632,33846.1026,33937.977,1003.1919409999999,3310.5334052999997
NUCLEO-F446RE,STM32F446RE,84,68070,dilithium2,keygen,0,1312,3229073,38441,3138.8770677,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,76071.0,76109.0,38.0,39.0,25027.233230769227,25096.4765,27863.49,951.1748689999998,3138.8770677
NUCLEO-F446RE,STM32F446RE,84,68272,dilithium2,sign,14,2420,15873988,188976,17542.4570871,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,76273.0,76461.0,188.0,189.0,28302.759100529103,34788.6176,35006.422,5315.896086999999,17542.4570871
NUCLEO-F446RE,STM32F446RE,84,68324,dilithium2,verify_ok,2420,0,3249541,38685,3419.7081765,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,76325.0,76363.0,38.0,39.0,27409.672923076927,33903.6266,34381.883,1036.2752050000001,3419.7081765
NUCLEO-F446RE,STM32F446RE,84,68435,dilithium2,keygen,0,1312,3109068,37012,3051.4051854,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,76436.0,76473.0,37.0,38.0,24986.884342105262,25135.6473,25153.348,924.6682380000001,3051.4051854
NUCLEO-F446RE,STM32F446RE,84,68730,dilithium2,sign,14,2420,23693272,282062,27120.8619099,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,76731.0,77013.0,282.0,283.0,29161.826176678445,34752.364,35155.078,8218.443003,27120.8619099
NUCLEO-F446RE,STM32F446RE,84,68781,dilithium2,verify_ok,2420,0,3184064,37905,3846.1289196000002,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,76782.0,76819.0,37.0,38.0,31562.02442105263,34542.8031,34703.875,1165.4936119999998,3846.1289196000002
NUCLEO-F446RE,STM32F446RE,84,68891,dilithium2,keygen,0,1312,3164287,37670,3444.0094953,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,76892.0,76929.0,37.0,38.0,28380.442815789476,34710.22675,34829.363,1043.639241,3444.0094953
NUCLEO-F446RE,STM32F446RE,84,69014,dilithium2,sign,14,2420,9211162,109656,10591.458104700001,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,77015.0,77124.0,109.0,110.0,29483.95896363636,34717.0682,35030.469,3209.5327589999997,10591.458104700001
NUCLEO-F446RE,STM32F446RE,84,69065,dilithium2,verify_ok,2420,0,3184352,37908,3327.7193498999995,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,77066.0,77103.0,37.0,38.0,27278.098947368417,33963.994999999995,34325.004,1008.399803,3327.7193498999995
NUCLEO-F446RE,STM32F446RE,84,69174,dilithium2,keygen,0,1312,3077004,36631,2966.228958,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,77175.0,77211.0,36.0,37.0,24971.475783783782,25114.248199999998,25117.787,898.8572600000001,2966.228958
NUCLEO-F446RE,STM32F446RE,84,69300,dilithium2,sign,14,2420,9444693,112436,11113.9863516,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,77301.0,77413.0,112.0,113.0,30101.907008849557,33929.7794,34224.902,3367.874652,11113.9863516
NUCLEO-F446RE,STM32F446RE,84,69351,dilithium2,verify_ok,2420,0,3184169,37906,3683.7237821999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2224,413,77352.0,77389.0,37.0,38.0,30258.012657894742,33933.409400000004,34209.328,1116.279934,3683.7237821999997
NUCLEO-F446RE,STM32F446RE,84,69460,dilithium2,keygen,0,1312,3021730,35972,3614.9823137999997,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,77461.0,77496.0,35.0,36.0,31030.767583333338,34946.494,35076.863,1095.4491860000003,3614.9823137999997
NUCLEO-F446RE,STM32F446RE,84,69526,dilithium2,sign,14,2420,4496770,53532,4392.1235358,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,77527.0,77580.0,53.0,54.0,25114.181833333332,25256.55495,25280.77,1330.946526,4392.1235358
NUCLEO-F446RE,STM32F446RE,84,69577,dilithium2,verify_ok,2420,0,3184356,37909,3964.6724304000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2221,413,77578.0,77615.0,37.0,38.0,32279.392447368413,34887.558549999994,34929.629,1201.415888,3964.6724304000004
NUCLEO-F446RE,STM32F446RE,84,69688,dilithium2,keygen,0,1312,3229122,38441,3824.9951487,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,77689.0,77727.0,38.0,39.0,30485.749384615385,34052.885599999994,34297.195,1159.0894390000003,3824.9951487
NUCLEO-F446RE,STM32F446RE,84,69790,dilithium2,sign,14,2420,7475478,88993,8969.419790099999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,77791.0,77879.0,88.0,89.0,30894.675752808987,34048.4476,34330.344,2718.005997,8969.419790099999
NUCLEO-F446RE,STM32F446RE,84,69841,dilithium2,verify_ok,2420,0,3183956,37904,3742.3690656,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2207,2222,413,77842.0,77879.0,37.0,38.0,30636.09318421053,34027.564,34330.344,1134.0512320000003,3742.3690656
NUCLEO-F446RE,STM32F446RE,84,69951,dilithium2,keygen,0,1312,3131027,37274,3165.0050124000004,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,413,77952.0,77989.0,37.0,38.0,26154.493684210527,34415.8232,34778.332,959.0924279999999,3165.0050124000004
NUCLEO-F446RE,STM32F446RE,84,70092,dilithium2,sign,14,2420,10713377,127540,12541.558019099999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,78093.0,78220.0,127.0,128.0,29951.3259453125,34298.792799999996,34738.305,3800.472127,12541.558019099999
NUCLEO-F446RE,STM32F446RE,84,70143,dilithium2,verify_ok,2420,0,3184183,37906,3779.585096099999,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2221,413,78144.0,78181.0,37.0,38.0,31040.080289473684,34238.309199999996,34407.527,1145.3288170000003,3779.585096099999
NUCLEO-F446RE,STM32F446RE,84,70252,dilithium2,keygen,0,1312,3076959,36630,2844.3765207000006,797,16144,16144,gcc-arm-none-eabi,O2,off,unknown,nogit,2208,2222,413,78253.0,78289.0,36.0,37.0,23896.86602702703,25153.0794,25168.135,861.9322790000001,2844.3765207000006
