dataset,run_index,board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,lib_commit,fw_git,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_ms,ppk2_samples,ppk2_current_mean_uA,ppk2_current_p95_uA,ppk2_current_max_uA,ppk2_charge_uC,ppk2_energy_uJ
dataset2,177,NUCLEO-F446RE,STM32F446RE,84,21832577,sphincs_sha2_128s,verify,7856,0,8969461,106779,10754.210560500002,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2158,2164,426,21223469.0,21223575.0,106.0,107.0,30748.951990654205,31184.2888,31286.178,3258.851685,10754.210560500002
dataset2,178,NUCLEO-F446RE,STM32F446RE,84,21846502,sphincs_sha2_128s,keygen,0,32,1163152625,13847055,1411261.4385308998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2159,2161,425,21237394.0,21251241.0,13847.0,13848.0,30884.31956340266,31287.27745,31583.707,427654.981373,1411261.4385308998
dataset2,178,NUCLEO-F446RE,STM32F446RE,84,21951745,sphincs_sha2_128s,sign,12,7856,248904323,2963146,302765.83650060004,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2157,2161,425,21342637.0,21345600.0,2963.0,2964.0,30964.36783265857,31307.9762,31589.641,91747.223182,302765.83650060004
dataset2,178,NUCLEO-F446RE,STM32F446RE,84,21951869,sphincs_sha2_128s,verify,7856,0,8850622,105364,10768.0592778,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2157,2160,425,21342761.0,21342866.0,105.0,106.0,31073.408424528297,31323.89675,31539.088,3263.048266,10768.0592778
dataset2,179,NUCLEO-F446RE,STM32F446RE,84,21965795,sphincs_sha2_128s,keygen,0,32,1163230515,13847982,1410306.8840784,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2157,2159,425,21356687.0,21370534.0,13847.0,13848.0,30863.42713980358,31276.0504,31565.951,427365.722448,1410306.8840784
dataset2,179,NUCLEO-F446RE,STM32F446RE,84,22071071,sphincs_sha2_128s,sign,12,7856,251676583,2996149,305919.4743198,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2157,2161,425,21461963.0,21464959.0,2996.0,2997.0,30942.100160160164,31278.6036,31499.617,92702.871006,305919.4743198
dataset2,179,NUCLEO-F446RE,STM32F446RE,84,22071192,sphincs_sha2_128s,verify,7856,0,8623526,102661,10408.6557597,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2157,2161,425,21462084.0,21462186.0,102.0,103.0,30917.212844660207,31249.8186,31274.0,3154.138109,10408.6557597
dataset2,180,NUCLEO-F446RE,STM32F446RE,84,22085123,sphincs_sha2_128s,keygen,0,32,1163564251,13851955,1409885.6928585,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2157,2157,425,21476015.0,21489866.0,13851.0,13852.0,30845.309643156223,31255.64275,31520.654,427238.088745,1409885.6928585
dataset2,180,NUCLEO-F446RE,STM32F446RE,84,22190360,sphincs_sha2_128s,sign,12,7856,248420000,2957380,301669.3903344,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2155,2159,424,21581252.0,21584209.0,2957.0,2958.0,30914.801762001352,31263.15745,31548.41,91414.966768,301669.3903344
dataset2,180,NUCLEO-F446RE,STM32F446RE,84,22190490,sphincs_sha2_128s,verify,7856,0,9331913,111094,11380.9016079,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2155,2159,424,21581382.0,21581493.0,111.0,112.0,31069.009767857147,31275.5273,31421.34,3448.758063,11380.9016079
dataset2,181,NUCLEO-F446RE,STM32F446RE,84,22204415,sphincs_sha2_128s,keygen,0,32,1163156262,13847098,1408939.8426015,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2154,2157,424,21595307.0,21609154.0,13847.0,13848.0,30833.497137998267,31249.9792,31530.998,426951.467455,1408939.8426015
dataset2,181,NUCLEO-F446RE,STM32F446RE,84,22309668,sphincs_sha2_128s,sign,12,7856,249726332,2972932,303631.8434919,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2153,2156,425,21700560.0,21703532.0,2972.0,2973.0,30958.79391792802,31280.4478,31567.813,92009.649543,303631.8434919
dataset2,181,NUCLEO-F446RE,STM32F446RE,84,22309788,sphincs_sha2_128s,verify,7856,0,8555566,101851,10339.9184031,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2153,2156,425,21700680.0,21700781.0,101.0,102.0,31023.15455882353,31272.76415,31488.801,3133.3086070000004,10339.9184031
dataset2,182,NUCLEO-F446RE,STM32F446RE,84,22323723,sphincs_sha2_128s,keygen,0,32,1163995074,13857084,1410874.5747293998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2153,2154,424,21714615.0,21728472.0,13857.0,13858.0,30853.56386989464,31259.6283,31589.516,427537.749918,1410874.5747293998
dataset2,182,NUCLEO-F446RE,STM32F446RE,84,22428974,sphincs_sha2_128s,sign,12,7856,249588113,2971287,303052.7464436999,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2152,2153,424,21819866.0,21822837.0,2971.0,2972.0,30910.21151682369,31258.05435,31488.732,91834.165589,303052.7464436999
dataset2,182,NUCLEO-F446RE,STM32F446RE,84,22429099,sphincs_sha2_128s,verify,7856,0,8907566,106042,10805.8706217,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2152,2153,424,21819991.0,21820097.0,106.0,107.0,30893.155,31243.2018,31368.494,3274.506249,10805.8706217
dataset2,183,NUCLEO-F446RE,STM32F446RE,84,22443025,sphincs_sha2_128s,keygen,0,32,1163253826,13848259,1410127.3628607,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2152,2153,425,21833917.0,21847765.0,13848.0,13849.0,30857.232213950465,31256.7834,31555.945,427311.322079,1410127.3628607
dataset2,183,NUCLEO-F446RE,STM32F446RE,84,22548274,sphincs_sha2_128s,sign,12,7856,249440152,2969525,303196.4243682,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2150,2153,425,21939166.0,21942135.0,2969.0,2970.0,30945.654628619526,31300.01225,31491.682,91877.704354,303196.4243682
dataset2,183,NUCLEO-F446RE,STM32F446RE,84,22548395,sphincs_sha2_128s,verify,7856,0,8557882,101879,10311.3452838,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2150,2150,424,21939287.0,21939388.0,101.0,102.0,30935.22983333334,31279.20595,31321.32,3124.650086,10311.3452838
dataset2,184,NUCLEO-F446RE,STM32F446RE,84,22562328,sphincs_sha2_128s,keygen,0,32,1163788543,13854625,1411266.4060638,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2150,2153,424,21953220.0,21967074.0,13854.0,13855.0,30868.78666308192,31275.751,31580.025,427656.486686,1411266.4060638
dataset2,184,NUCLEO-F446RE,STM32F446RE,84,22667576,sphincs_sha2_128s,sign,12,7856,249319512,2968089,303200.021652,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2147,2150,424,22058468.0,22061436.0,2968.0,2969.0,30956.4739754126,31277.91,31525.029,91878.79444,303200.021652
dataset2,184,NUCLEO-F446RE,STM32F446RE,84,22667699,sphincs_sha2_128s,verify,7856,0,8793040,104679,10638.1042284,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2147,2150,424,22058591.0,22058695.0,104.0,105.0,30999.18564761905,31280.032,31428.572,3223.667948,10638.1042284
dataset2,185,NUCLEO-F446RE,STM32F446RE,84,22681625,sphincs_sha2_128s,keygen,0,32,1163230005,13847976,1410561.892971,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2147,2150,424,22072517.0,22086364.0,13847.0,13848.0,30869.0113818602,31258.78215,31578.441,427442.99787,1410561.892971
dataset2,185,NUCLEO-F446RE,STM32F446RE,84,22786883,sphincs_sha2_128s,sign,12,7856,250186579,2978411,303400.8453168,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2148,2149,424,22177775.0,22180753.0,2978.0,2979.0,30873.04229170862,31263.0822,31505.68,91939.650096,303400.8453168
dataset2,185,NUCLEO-F446RE,STM32F446RE,84,22787002,sphincs_sha2_128s,verify,7856,0,8436217,100431,10245.2858343,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2148,2152,424,22177894.0,22177994.0,100.0,101.0,31044.162831683163,31278.428,31472.99,3104.6320710000005,10245.2858343
dataset2,186,NUCLEO-F446RE,STM32F446RE,84,22800932,sphincs_sha2_128s,keygen,0,32,1163562529,13851934,1409496.0284955,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2147,2150,424,22191824.0,22205675.0,13851.0,13852.0,30836.769108143228,31243.60275,31504.037,427120.008635,1409496.0284955
dataset2,186,NUCLEO-F446RE,STM32F446RE,84,22906184,sphincs_sha2_128s,sign,12,7856,249673003,2972297,303270.2108865,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2146,2149,425,22297076.0,22300048.0,2972.0,2973.0,30921.92830272453,31292.9566,31592.891,91900.063905,303270.2108865
dataset2,186,NUCLEO-F446RE,STM32F446RE,84,22906306,sphincs_sha2_128s,verify,7856,0,8686988,103416,10486.8405741,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2146,2149,425,22297198.0,22297301.0,103.0,104.0,30854.73202884616,31261.01485,31298.262,3177.830477,10486.8405741
dataset2,187,NUCLEO-F446RE,STM32F446RE,84,22920241,sphincs_sha2_128s,keygen,0,32,1163987785,13856997,1412082.5824974,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2146,2150,425,22311133.0,22324989.0,13856.0,13857.0,30882.206662625387,31279.3738,31618.342,427903.812878,1412082.5824974
dataset2,187,NUCLEO-F446RE,STM32F446RE,84,23025503,sphincs_sha2_128s,sign,12,7856,250496390,2982099,304224.76922639995,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2146,2150,425,22416395.0,22419377.0,2982.0,2983.0,30915.252185719077,31281.1711,31553.998,92189.324008,304224.76922639995
dataset2,187,NUCLEO-F446RE,STM32F446RE,84,23025629,sphincs_sha2_128s,verify,7856,0,8965649,106733,10847.583502799998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2146,2150,425,22416521.0,22416627.0,106.0,107.0,31010.42396261682,31304.1087,31456.869,3287.146516,10847.583502799998
dataset2,188,NUCLEO-F446RE,STM32F446RE,84,23039551,sphincs_sha2_128s,keygen,0,32,1162885763,13843878,1409210.7856893,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2146,2148,425,22430443.0,22444286.0,13843.0,13844.0,30848.34683212945,31253.92425,31533.457,427033.57142100006,1409210.7856893
dataset2,188,NUCLEO-F446RE,STM32F446RE,84,23144818,sphincs_sha2_128s,sign,12,7856,250904586,2986959,305103.75243149995,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2145,2149,425,22535710.0,22538696.0,2986.0,2987.0,30962.938903916973,31308.1385,31565.789,92455.682555,305103.75243149995
dataset2,188,NUCLEO-F446RE,STM32F446RE,84,23144934,sphincs_sha2_128s,verify,7856,0,8265993,98404,10067.511102,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2145,2149,425,22535826.0,22535924.0,98.0,99.0,31125.47964646465,31324.2766,31507.906,3050.76094,10067.511102
dataset2,189,NUCLEO-F446RE,STM32F446RE,84,23158862,sphincs_sha2_128s,keygen,0,32,1163406598,13850078,1409556.9358827,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2146,2150,425,22549754.0,22563604.0,13850.0,13851.0,30840.33101747166,31263.623,31550.023,427138.465419,1409556.9358827
dataset2,189,NUCLEO-F446RE,STM32F446RE,84,23264098,sphincs_sha2_128s,sign,12,7856,248311110,2956084,301511.3148102,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2146,2150,425,22654990.0,22657946.0,2956.0,2957.0,30908.88308217788,31257.6282,31549.053,91367.065094,301511.3148102
dataset2,189,NUCLEO-F446RE,STM32F446RE,84,23264213,sphincs_sha2_128s,verify,7856,0,8147170,96990,9777.778942799998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2146,2150,425,22655105.0,22655201.0,96.0,97.0,30865.40739175258,31240.1394,31255.809,2962.9633160000003,9777.778942799998
dataset2,190,NUCLEO-F446RE,STM32F446RE,84,23278143,sphincs_sha2_128s,keygen,0,32,1163533928,13851594,1409772.2490917998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2146,2152,424,22669035.0,22682886.0,13851.0,13852.0,30842.79855125613,31254.97485,31545.066,427203.7118460001,1409772.2490917998
dataset2,190,NUCLEO-F446RE,STM32F446RE,84,23383401,sphincs_sha2_128s,sign,12,7856,250115758,2977568,303793.3065881999,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2143,2149,425,22774293.0,22777270.0,2977.0,2978.0,30923.189236064474,31256.4344,31566.064,92058.577754,303793.3065881999
dataset2,190,NUCLEO-F446RE,STM32F446RE,84,23383523,sphincs_sha2_128s,verify,7856,0,8734377,103980,10465.8241281,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2143,2149,425,22774415.0,22774518.0,103.0,104.0,30787.64746153846,31250.1946,31355.445,3171.461857,10465.8241281
dataset2,191,NUCLEO-F446RE,STM32F446RE,84,23397453,sphincs_sha2_128s,keygen,0,32,1163590582,13852268,1409166.4233504,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2143,2145,425,22788345.0,22802197.0,13852.0,13853.0,30827.31475434924,31226.8674,31521.668,427020.128288,1409166.4233504
dataset2,191,NUCLEO-F446RE,STM32F446RE,84,23502710,sphincs_sha2_128s,sign,12,7856,250071341,2977039,303281.0554059,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2143,2148,425,22893602.0,22896579.0,2977.0,2978.0,30871.146360980525,31250.64385,31505.92,91903.350123,303281.0554059
dataset2,191,NUCLEO-F446RE,STM32F446RE,84,23502829,sphincs_sha2_128s,verify,7856,0,8369286,99634,10079.712020399998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2143,2148,425,22893721.0,22893820.0,99.0,100.0,30854.3134,31228.7703,31290.002,3054.458188,10079.712020399998
dataset2,192,NUCLEO-F446RE,STM32F446RE,84,23516764,sphincs_sha2_128s,keygen,0,32,1163970499,13856791,1409476.3021086,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2143,2148,425,22907656.0,22921512.0,13856.0,13857.0,30825.18251959299,31234.7492,31531.5,427114.030942,1409476.3021086
dataset2,192,NUCLEO-F446RE,STM32F446RE,84,23622013,sphincs_sha2_128s,sign,12,7856,249385007,2968869,302870.2234668,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2143,2148,424,23012905.0,23015873.0,2968.0,2969.0,30922.836926237796,31256.2426,31446.115,91778.855596,302870.2234668
dataset2,192,NUCLEO-F446RE,STM32F446RE,84,23622133,sphincs_sha2_128s,verify,7856,0,8559465,101898,10322.3267697,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2143,2149,425,23013025.0,23013126.0,101.0,102.0,30972.88082352941,31251.8076,31284.246,3127.9778089999995,10322.3267697
dataset2,193,NUCLEO-F446RE,STM32F446RE,84,23636062,sphincs_sha2_128s,keygen,0,32,1163482966,13850987,1409287.1334135,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2143,2148,425,23026954.0,23040804.0,13850.0,13851.0,30834.404740596347,31259.0215,31556.156,427056.707095,1409287.1334135
dataset2,193,NUCLEO-F446RE,STM32F446RE,84,23741297,sphincs_sha2_128s,sign,12,7856,248275879,2955665,301607.3780643,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2141,2146,424,23132189.0,23135144.0,2955.0,2956.0,30929.39334167794,31271.8545,31546.705,91396.175171,301607.3780643
dataset2,193,NUCLEO-F446RE,STM32F446RE,84,23741425,sphincs_sha2_128s,verify,7856,0,9204853,109581,11164.3602048,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2142,2149,425,23132317.0,23132426.0,109.0,110.0,31039.98722727273,31299.43325,31459.922,3383.1394560000003,11164.3602048
dataset2,194,NUCLEO-F446RE,STM32F446RE,84,23755344,sphincs_sha2_128s,keygen,0,32,1162564891,13840058,1409210.8793466,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2142,2148,425,23146236.0,23160076.0,13840.0,13841.0,30855.06096365869,31262.887,31576.057,427033.599802,1409210.8793466
dataset2,194,NUCLEO-F446RE,STM32F446RE,84,23860610,sphincs_sha2_128s,sign,12,7856,250859165,2986418,304844.8292406,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2142,2146,424,23251502.0,23254488.0,2986.0,2987.0,30936.61478239036,31281.4386,31494.09,92377.220982,304844.8292406
dataset2,194,NUCLEO-F446RE,STM32F446RE,84,23860730,sphincs_sha2_128s,verify,7856,0,8502622,101221,10361.589631800003,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2142,2146,424,23251622.0,23251723.0,101.0,102.0,31082.801676470583,31292.12985,31360.465,3139.8756460000004,10361.589631800003
dataset2,195,NUCLEO-F446RE,STM32F446RE,84,23874652,sphincs_sha2_128s,keygen,0,32,1162849603,13843447,1410407.5518357,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2142,2148,424,23265544.0,23279387.0,13843.0,13844.0,30874.553674443803,31272.05745,31553.469,427396.227829,1410407.5518357
dataset2,195,NUCLEO-F446RE,STM32F446RE,84,23979912,sphincs_sha2_128s,sign,12,7856,250343649,2980281,304058.9349666,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2141,2146,424,23370804.0,23373784.0,2980.0,2981.0,30919.22985776585,31277.287,31553.643,92139.071202,304058.9349666
dataset2,195,NUCLEO-F446RE,STM32F446RE,84,23980039,sphincs_sha2_128s,verify,7856,0,9101468,108350,10975.9675773,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2141,2146,424,23370931.0,23371039.0,108.0,109.0,30797.954201834866,31249.785,31274.039,3326.050781,10975.9675773
dataset2,196,NUCLEO-F446RE,STM32F446RE,84,23993961,sphincs_sha2_128s,keygen,0,32,1162900259,13844050,1410342.2971736998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2142,2146,424,23384853.0,23398697.0,13844.0,13845.0,30870.86721711809,31267.9068,31573.084,427376.453689,1410342.2971736998
dataset2,196,NUCLEO-F446RE,STM32F446RE,84,24099218,sphincs_sha2_128s,sign,12,7856,250088556,2977244,303921.6734367,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2141,2145,424,23490110.0,23493087.0,2977.0,2978.0,30936.3651531229,31266.38065,31531.047,92097.476799,303921.6734367
dataset2,196,NUCLEO-F446RE,STM32F446RE,84,24099341,sphincs_sha2_128s,verify,7856,0,8788444,104624,10656.6909438,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2141,2145,424,23490233.0,23490337.0,104.0,105.0,31053.30541904762,31306.4862,31531.047,3229.300286,10656.6909438
dataset2,197,NUCLEO-F446RE,STM32F446RE,84,24113275,sphincs_sha2_128s,keygen,0,32,1163913226,13856109,1410403.1352312,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2140,2143,424,23504167.0,23518023.0,13856.0,13857.0,30845.501701017536,31271.0714,31589.07,427394.889464,1410403.1352312
dataset2,197,NUCLEO-F446RE,STM32F446RE,84,24218553,sphincs_sha2_128s,sign,12,7856,251826736,2997937,305859.2535636,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2139,2143,424,23609445.0,23612442.0,2997.0,2998.0,30925.93000500333,31275.2936,31505.682,92684.622292,305859.2535636
dataset2,197,NUCLEO-F446RE,STM32F446RE,84,24218679,sphincs_sha2_128s,verify,7856,0,9044417,107671,10879.973425200002,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2139,2143,424,23609571.0,23609678.0,107.0,108.0,30811.31677777778,31207.6744,31303.898,3296.961644,10879.973425200002
dataset2,198,NUCLEO-F446RE,STM32F446RE,84,24232609,sphincs_sha2_128s,keygen,0,32,1163565485,13851970,1411098.7217316,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2139,2139,423,23623501.0,23637352.0,13851.0,13852.0,30871.823986500145,31274.78,31561.383,427605.673252,1411098.7217316
dataset2,198,NUCLEO-F446RE,STM32F446RE,84,24337879,sphincs_sha2_128s,sign,12,7856,251182414,2990266,305670.39904829994,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2137,2142,424,23728771.0,23731761.0,2990.0,2991.0,30979.05320661986,31277.8135,31598.264,92627.393651,305670.39904829994
dataset2,198,NUCLEO-F446RE,STM32F446RE,84,24337994,sphincs_sha2_128s,verify,7856,0,8138956,96892,9839.5593879,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2137,2142,424,23728886.0,23728982.0,96.0,97.0,31057.96243298969,31298.1732,31560.125,2981.684663,9839.5593879
dataset2,199,NUCLEO-F446RE,STM32F446RE,84,24351926,sphincs_sha2_128s,keygen,0,32,1163732310,13853956,1409700.463083,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2137,2143,424,23742818.0,23756671.0,13853.0,13854.0,30836.78874462249,31258.871,31535.83,427181.95851,1409700.463083
dataset2,199,NUCLEO-F446RE,STM32F446RE,84,24457186,sphincs_sha2_128s,sign,12,7856,250343358,2980278,304549.1777229,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2139,424,23848078.0,23851058.0,2980.0,2981.0,30969.07787655149,31293.127,31610.605,92287.629613,304549.1777229
dataset2,199,NUCLEO-F446RE,STM32F446RE,84,24457310,sphincs_sha2_128s,verify,7856,0,8846937,105320,10640.6222043,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2139,424,23848202.0,23848307.0,105.0,106.0,30711.694433962264,31160.64575,31265.17,3224.430971,10640.6222043
dataset2,200,NUCLEO-F446RE,STM32F446RE,84,24471243,sphincs_sha2_128s,keygen,0,32,1163856706,13855436,1410266.8131057,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2140,425,23862135.0,23875990.0,13855.0,13856.0,30844.7271869948,31254.2815,31542.135,427353.579729,1410266.8131057
dataset2,200,NUCLEO-F446RE,STM32F446RE,84,24576491,sphincs_sha2_128s,sign,12,7856,249289471,2967731,303205.6140861,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2139,424,23967383.0,23970350.0,2967.0,2968.0,30967.51686421833,31305.2134,31572.529,91880.489117,303205.6140861
dataset2,200,NUCLEO-F446RE,STM32F446RE,84,24576616,sphincs_sha2_128s,verify,7856,0,8928857,106295,10811.0846877,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2136,424,23967508.0,23967614.0,106.0,107.0,30907.64835514019,31281.0369,31479.826,3276.0862690000004,10811.0846877
dataset2,201,NUCLEO-F446RE,STM32F446RE,84,24590547,sphincs_sha2_128s,keygen,0,32,1163652749,13853008,1410801.781356,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2138,424,23981439.0,23995292.0,13853.0,13854.0,30860.8540865454,31266.04535,31558.602,427515.69132,1410801.781356
dataset2,201,NUCLEO-F446RE,STM32F446RE,84,24695813,sphincs_sha2_128s,sign,12,7856,250803195,2985752,304662.8255418,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2134,2138,424,24086705.0,24089690.0,2985.0,2986.0,30928.56697722706,31273.524,31586.85,92322.068346,304662.8255418
dataset2,201,NUCLEO-F446RE,STM32F446RE,84,24695941,sphincs_sha2_128s,verify,7856,0,9205372,109587,11062.9821687,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2134,2135,424,24086833.0,24086942.0,109.0,110.0,30754.67740909091,31149.69245,31298.111,3352.4188389999995,11062.9821687
dataset2,202,NUCLEO-F446RE,STM32F446RE,84,24709869,sphincs_sha2_128s,keygen,0,32,1163406196,13850073,1410605.0472920998,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2134,2139,424,24100761.0,24114611.0,13850.0,13851.0,30863.25320215147,31248.918,31527.018,427456.074937,1410605.0472920998
dataset2,202,NUCLEO-F446RE,STM32F446RE,84,24815140,sphincs_sha2_128s,sign,12,7856,251257876,2991165,305243.465901,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2134,2139,423,24206032.0,24209023.0,2991.0,2992.0,30925.341762032087,31271.84515,31513.385,92498.01997,305243.465901
dataset2,202,NUCLEO-F446RE,STM32F446RE,84,24815266,sphincs_sha2_128s,verify,7856,0,9028469,107481,10984.980121500002,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2138,424,24206158.0,24206265.0,107.0,108.0,31110.721222222222,31287.4767,31400.74,3328.781855,10984.980121500002
dataset2,203,NUCLEO-F446RE,STM32F446RE,84,24829201,sphincs_sha2_128s,keygen,0,32,1164017764,13857354,1410901.4067753,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2140,423,24220093.0,24233950.0,13857.0,13858.0,30854.16747907345,31252.8132,31535.596,427545.880841,1410901.4067753
dataset2,203,NUCLEO-F446RE,STM32F446RE,84,24934439,sphincs_sha2_128s,sign,12,7856,248482171,2958121,301991.4103404,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2138,423,24325331.0,24328289.0,2958.0,2959.0,30937.313570125043,31272.4043,31518.416,91512.548588,301991.4103404
dataset2,203,NUCLEO-F446RE,STM32F446RE,84,24934564,sphincs_sha2_128s,verify,7856,0,8908638,106055,10807.4760486,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2138,423,24325456.0,24325562.0,106.0,107.0,30899.41037383177,31251.3869,31275.883,3274.992742,10807.4760486
dataset2,204,NUCLEO-F446RE,STM32F446RE,84,24948490,sphincs_sha2_128s,keygen,0,32,1163219172,13847847,1409769.1841475,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2135,2136,423,24339382.0,24353229.0,13847.0,13848.0,30851.61946295494,31250.2689,31562.523,427202.783075,1409769.1841475
dataset2,204,NUCLEO-F446RE,STM32F446RE,84,25053748,sphincs_sha2_128s,sign,12,7856,250183854,2978379,303900.405006,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2133,2139,422,24444640.0,24447618.0,2978.0,2979.0,30923.69733232628,31282.1395,31523.496,92091.03182,303900.405006
dataset2,204,NUCLEO-F446RE,STM32F446RE,84,25053880,sphincs_sha2_128s,verify,7856,0,9570731,113937,11511.3754635,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2133,2139,422,24444772.0,24444885.0,113.0,114.0,30866.99553508772,31278.66295,31460.197,3488.295595,11511.3754635
dataset2,205,NUCLEO-F446RE,STM32F446RE,84,25067811,sphincs_sha2_128s,keygen,0,32,1163570390,13852028,1410882.2551296002,15641,3856,3856,gcc-arm-none-eabi,O2,off,unknown,nogit,2133,2138,423,24458703.0,24472555.0,13852.0,13853.0,30864.87289937198,31263.858,31561.771,427540.077312,1410882.2551296002
