dataset,run_index,board,mcu,freq_mhz,timestamp_ms,alg,op,bytes_in,bytes_out,cycles,usec,energy_uJ,stack_hwm_words,heap_before,heap_after,toolchain,Oflag,lto,lib_commit,fw_git,tmp117_cC,sht31_cC,sht31_rh_dpermil,ppk2_start_ms,ppk2_end_ms,ppk2_duration_ms,ppk2_samples,ppk2_current_mean_uA,ppk2_current_p95_uA,ppk2_current_max_uA,ppk2_charge_uC,ppk2_energy_uJ
dataset2,104,NUCLEO-F446RE,STM32F446RE,84,427121,falcon512,keygen,0,897,136396000,1623761,148719.07302814798,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2472,595,404362.0,405985.7,1623.7000000000116,16238.0,27755.70590737776,32870.35615,38867.367,45066.38576610545,148719.07302814798
dataset2,104,NUCLEO-F446RE,STM32F446RE,84,427891,falcon512,sign,11,656,63419695,754996,69744.58095462374,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2470,595,405132.0,405886.9,754.9000000000233,7550.0,27996.83706331126,31023.566249999996,37848.613,21134.721501401134,69744.58095462374
dataset2,104,NUCLEO-F446RE,STM32F446RE,84,427917,falcon512,verify,656,0,931700,11091,1110.712951259544,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2472,595,405158.0,405169.0,11.0,111.0,30601.78293693694,32985.003500000006,36999.055,336.5796821998619,1110.712951259544
dataset2,105,NUCLEO-F446RE,STM32F446RE,84,431005,falcon512,keygen,0,897,253119509,3013327,273389.86336365587,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2472,595,408246.0,411259.3,3013.2999999999884,30134.0,27493.141400842906,33776.3442,38906.477,82845.4131405018,273389.86336365587
dataset2,105,NUCLEO-F446RE,STM32F446RE,84,431775,falcon512,sign,11,652,63387835,754617,65568.495177904,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2472,595,409016.0,409770.6,754.5999999999767,7547.0,26330.831169603814,30383.1261,38851.039,19869.24096300121,65568.495177904
dataset2,105,NUCLEO-F446RE,STM32F446RE,84,431800,falcon512,verify,652,0,876614,10435,955.382657792722,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2472,595,409041.0,409051.4,10.400000000023285,105.0,27903.706495238097,34156.2172,35003.344,289.5098963008249,955.382657792722
dataset2,106,NUCLEO-F446RE,STM32F446RE,84,434446,falcon512,keygen,0,897,215974130,2571120,245337.589690706,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2472,595,411687.0,414258.1,2571.0999999999767,25712.0,28915.73067077629,34144.7652,35341.703,74344.7241486988,245337.589690706
dataset2,106,NUCLEO-F446RE,STM32F446RE,84,435217,falcon512,sign,11,655,63477335,755682,72996.84049712753,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2473,595,412458.0,413213.6,755.5999999999767,7557.0,29274.189401217416,34181.312000000005,35341.703,22120.25469609925,72996.84049712753
dataset2,106,NUCLEO-F446RE,STM32F446RE,84,435242,falcon512,verify,655,0,876914,10439,871.7176224917969,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2473,595,412483.0,412493.4,10.400000000023285,105.0,25410.721,26489.3606,26589.992,264.15685530054446,871.7176224917969
dataset2,107,NUCLEO-F446RE,STM32F446RE,84,436939,falcon512,keygen,0,897,136395124,1623751,147690.3374535545,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2473,595,414180.0,415803.7,1623.7000000000116,16238.0,27563.62615161966,32120.92885,38885.832,44754.647713198334,147690.3374535545
dataset2,107,NUCLEO-F446RE,STM32F446RE,84,437711,falcon512,sign,11,654,63552713,756579,70013.41064288633,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2470,595,414952.0,415708.5,756.5,7566.0,28045.03171385144,30878.54025,38021.629,21216.185043298887,70013.41064288633
dataset2,107,NUCLEO-F446RE,STM32F446RE,84,437736,falcon512,verify,654,0,876672,10436,958.1670169518824,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2470,595,414977.0,414987.4,10.400000000023285,105.0,27918.359685714284,29105.5272,29155.57,290.3536415005704,958.1670169518824
dataset2,108,NUCLEO-F446RE,STM32F446RE,84,441653,falcon512,keygen,0,897,322752176,3842287,348586.569710949,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2457,2470,596,418894.0,422736.2,3842.200000000012,38423.0,27492.678528329387,33074.7117,39676.617,105632.29385180274,348586.569710949
dataset2,108,NUCLEO-F446RE,STM32F446RE,84,442427,falcon512,sign,11,655,63672785,758009,65249.08143172184,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2470,595,419668.0,420426.0,758.0,7581.0,26084.997022688294,30404.563,39676.617,19772.448918703587,65249.08143172184
dataset2,108,NUCLEO-F446RE,STM32F446RE,84,442452,falcon512,verify,655,0,876864,10438,788.8544845515625,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2458,2470,595,419693.0,419703.4,10.400000000023285,105.0,22982.39756190476,23333.0872,23423.838,239.04681350047343,788.8544845515625
dataset2,109,NUCLEO-F446RE,STM32F446RE,84,445984,falcon512,keygen,0,897,290441370,3457635,325309.48270261433,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2457,2470,595,423225.0,426682.6,3457.5999999999767,34577.0,28510.660129855107,34016.6234,38935.293,98578.63112200436,325309.48270261433
dataset2,109,NUCLEO-F446RE,STM32F446RE,84,446752,falcon512,sign,11,654,63237870,752831,74213.90983016677,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2457,2470,596,423993.0,424745.8,752.7999999999884,7529.0,29874.408616549343,34180.432,35260.965,22489.06358489902,74213.90983016677
dataset2,109,NUCLEO-F446RE,STM32F446RE,84,446777,falcon512,verify,654,0,876741,10437,1096.5172782318016,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2457,2470,596,424018.0,424028.4,10.400000000023285,105.0,31932.27444761905,34122.1374,34408.84,332.2779631005459,1096.5172782318016
dataset2,110,NUCLEO-F446RE,STM32F446RE,84,452836,falcon512,keygen,0,897,502572973,5983011,550462.0391222894,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2457,2472,596,430077.0,436060.0,5983.0,59831.0,27880.18912737544,33821.344,38986.672,166806.6785219059,550462.0391222894
dataset2,110,NUCLEO-F446RE,STM32F446RE,84,453610,falcon512,sign,11,655,63795373,759468,69185.48497938174,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2457,2469,596,430851.0,431610.4,759.4000000000233,7595.0,27608.0974164582,33937.863,38986.672,20965.29847860053,69185.48497938174
dataset2,110,NUCLEO-F446RE,STM32F446RE,84,453635,falcon512,verify,655,0,876853,10438,1104.7139845524855,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2457,2469,596,430876.0,430886.4,10.400000000023285,105.0,32198.77677142857,34266.301,34469.371,334.7618135007533,1104.7139845524855
dataset2,111,NUCLEO-F446RE,STM32F446RE,84,455333,falcon512,keygen,0,897,136372961,1623487,146556.61567667927,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2457,2469,596,432574.0,434197.4,1623.4000000000233,16235.0,27356.90492485371,33859.093400000005,38898.543,44411.095659599785,146556.61567667927
dataset2,111,NUCLEO-F446RE,STM32F446RE,84,456104,falcon512,sign,11,658,63500292,755955,68620.36143303002,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2457,2470,596,433345.0,434100.9,755.9000000000233,7560.0,27508.431647354497,34061.53755,36637.078,20794.04891910001,68620.36143303002
dataset2,111,NUCLEO-F446RE,STM32F446RE,84,456129,falcon512,verify,658,0,876966,10440,873.2048648420383,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2457,2470,596,433370.0,433380.4,10.400000000023285,105.0,25449.6682,29370.7016,29890.604,264.60753480061766,873.2048648420383
dataset2,112,NUCLEO-F446RE,STM32F446RE,84,459024,falcon512,keygen,0,897,236913336,2820396,248712.52980389397,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2469,596,436265.0,439085.3,2820.2999999999884,28204.0,26723.08108303787,31533.98985,38966.305,75367.43327390726,248712.52980389397
dataset2,112,NUCLEO-F446RE,STM32F446RE,84,459793,falcon512,sign,11,657,63317317,753777,66504.26459459195,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2470,595,437034.0,437787.7,753.7000000000116,7538.0,26738.10145051738,33132.00405,38477.484,20152.80745290665,66504.26459459195
dataset2,112,NUCLEO-F446RE,STM32F446RE,84,459818,falcon512,verify,657,0,876834,10438,798.8416319415345,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2470,595,437059.0,437069.4,10.400000000023285,105.0,23285.632895238094,24053.8238,24278.732,242.07322180046503,798.8416319415345
dataset2,113,NUCLEO-F446RE,STM32F446RE,84,461599,falcon512,keygen,0,897,143341819,1706450,155030.24839399793,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2470,595,438840.0,440546.4,1706.4000000000233,17065.0,27530.91930196308,33929.7238,39068.734,46978.86314969635,155030.24839399793
dataset2,113,NUCLEO-F446RE,STM32F446RE,84,462368,falcon512,sign,11,655,63360389,754290,72776.12354791956,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2469,596,439609.0,440363.2,754.2000000000116,7543.0,29240.075893278536,34116.8971,35333.215,22053.37077209684,72776.12354791956
dataset2,113,NUCLEO-F446RE,STM32F446RE,84,462394,falcon512,verify,655,0,876944,10439,841.451797891834,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2469,596,439635.0,439645.4,10.400000000023285,105.0,24518.43306666667,24574.3358,24612.91,254.98539330055573,841.451797891834
dataset2,114,NUCLEO-F446RE,STM32F446RE,84,464092,falcon512,keygen,0,897,136429534,1624161,145718.76844734972,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2472,596,441333.0,442957.1,1624.0999999999767,16242.0,27188.454410294296,31088.43035,38973.223,44157.20255980294,145718.76844734972
dataset2,114,NUCLEO-F446RE,STM32F446RE,84,464860,falcon512,sign,11,653,63268880,753200,65812.94573172345,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2470,596,442101.0,442854.2,753.2000000000116,7533.0,26478.435864064784,31006.6682,38973.223,19943.316888401045,65812.94573172345
dataset2,114,NUCLEO-F446RE,STM32F446RE,84,464886,falcon512,verify,653,0,942089,11215,1051.112523121639,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2470,596,442127.0,442138.2,11.200000000011642,113.0,28423.798752212388,29738.5738,30459.377,318.5189464004967,1051.112523121639
dataset2,115,NUCLEO-F446RE,STM32F446RE,84,467140,falcon512,keygen,0,897,183078685,2179508,197026.1518694581,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2469,596,444381.0,446560.5,2179.5,21796.0,27393.69130959809,32664.02,39452.652,59704.8945058964,197026.1518694581
dataset2,115,NUCLEO-F446RE,STM32F446RE,84,467910,falcon512,sign,11,652,63384816,754581,70156.30491671967,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2470,596,445151.0,445905.5,754.5,7546.0,28176.904133448188,30939.78375,37911.168,21259.486338399904,70156.30491671967
dataset2,115,NUCLEO-F446RE,STM32F446RE,84,467935,falcon512,verify,652,0,876601,10435,958.2008911223834,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2470,596,445176.0,445186.4,10.400000000023285,105.0,27885.78124761905,28991.5836,29247.584,290.3639064007222,958.2008911223834
dataset2,116,NUCLEO-F446RE,STM32F446RE,84,470189,falcon512,keygen,0,897,183077983,2179499,195242.04030638476,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2472,596,447430.0,449609.4,2179.4000000000237,21795.0,27147.092760312,31586.7071,38749.422,59164.2546382984,195242.04030638476
dataset2,116,NUCLEO-F446RE,STM32F446RE,84,470960,falcon512,sign,11,656,63449772,755354,65589.83672273616,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2469,596,448201.0,448956.3,755.2999999999884,7554.0,26314.946253375696,30461.45655,38749.422,19875.70809779884,65589.83672273616
dataset2,116,NUCLEO-F446RE,STM32F446RE,84,470985,falcon512,verify,656,0,876996,10440,985.3828650624148,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2469,596,448226.0,448236.4,10.400000000023285,105.0,28711.175504761908,31085.2176,32184.301,298.6008682007318,985.3828650624148
dataset2,117,NUCLEO-F446RE,STM32F446RE,84,476109,falcon512,keygen,0,897,424159381,5049516,461232.7153714679,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2468,596,453350.0,458399.5,5049.5,50496.0,27679.330681955005,33828.353749999995,38933.156,139767.48950650543,461232.7153714679
dataset2,117,NUCLEO-F446RE,STM32F446RE,84,476880,falcon512,sign,11,655,63467975,755571,72386.62646688112,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2469,596,454121.0,454876.5,755.5,7556.0,29034.182247353096,34160.89075,37999.492,21935.34135360034,72386.62646688112
dataset2,117,NUCLEO-F446RE,STM32F446RE,84,476905,falcon512,verify,655,0,876790,10437,840.1545160818869,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2469,596,454146.0,454156.4,10.400000000023285,105.0,24479.89767619048,24530.0114,24555.816,254.59227760057175,840.1545160818869
dataset2,118,NUCLEO-F446RE,STM32F446RE,84,479159,falcon512,keygen,0,897,183081659,2179543,194118.2974853181,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2470,596,456400.0,458579.5,2179.5,21796.0,26989.41305078913,31441.12175,38933.156,58823.72651070247,194118.2974853181
dataset2,118,NUCLEO-F446RE,STM32F446RE,84,479932,falcon512,sign,11,656,63682365,758123,64945.31632082917,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,596,457173.0,457931.1,758.0999999999767,7582.0,25960.30016420469,31106.22935,38933.156,19680.39888509976,64945.31632082917
dataset2,118,NUCLEO-F446RE,STM32F446RE,84,479958,falcon512,verify,656,0,876940,10439,919.9246452020086,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,596,457199.0,457209.4,10.400000000023285,105.0,26819.577942857148,28376.6058,28480.689,278.7650440006087,919.9246452020086
dataset2,119,NUCLEO-F446RE,STM32F446RE,84,482684,falcon512,keygen,0,897,222758038,2651881,259803.49570955752,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,596,459925.0,462576.8,2651.7999999999884,26519.0,29688.65223628341,34178.0465,35252.172,78728.33203319924,259803.49570955752
dataset2,119,NUCLEO-F446RE,STM32F446RE,84,483453,falcon512,sign,11,653,63374862,754462,71692.90142322368,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2470,596,460694.0,461448.4,754.4000000000233,7545.0,28798.144625049703,34138.490999999995,35171.762,21725.12164340112,71692.90142322368
dataset2,119,NUCLEO-F446RE,STM32F446RE,84,483478,falcon512,verify,653,0,876589,10435,1096.4216805310364,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2470,596,460719.0,460729.4,10.400000000023285,105.0,31955.99225714286,34186.4116,34440.488,332.248994100314,1096.4216805310364
dataset2,120,NUCLEO-F446RE,STM32F446RE,84,488843,falcon512,keygen,0,897,444425004,5290773,480775.6480470948,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2454,2470,596,466084.0,471374.7,5290.700000000012,52908.0,27536.927243422542,33495.2643,39122.75,145689.59031730145,480775.6480470948
dataset2,120,NUCLEO-F446RE,STM32F446RE,84,489615,falcon512,sign,11,656,63561349,756682,66339.6388980579,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2454,2469,596,466856.0,467612.6,756.5999999999767,7567.0,26570.0905394476,30623.0354,38724.316,20102.92087819937,66339.6388980579
dataset2,120,NUCLEO-F446RE,STM32F446RE,84,489640,falcon512,verify,656,0,876898,10439,852.682864111813,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2454,2469,596,466881.0,466891.4,10.400000000023285,105.0,24829.503257142853,34197.6114,38650.977,258.3887467005494,852.682864111813
dataset2,121,NUCLEO-F446RE,STM32F446RE,84,492505,falcon512,keygen,0,897,234345835,2789831,250463.32265589625,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,596,469746.0,472535.8,2789.7999999999884,27899.0,27205.43845338543,32241.9457,39122.75,75897.97656239278,250463.32265589625
dataset2,121,NUCLEO-F446RE,STM32F446RE,84,493274,falcon512,sign,11,656,63396534,754720,65769.46141061626,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2470,596,470515.0,471269.7,754.7000000000116,7548.0,26407.59139361421,30518.0271,39122.75,19930.139821398865,65769.46141061626
dataset2,121,NUCLEO-F446RE,STM32F446RE,84,493299,falcon512,verify,656,0,876909,10439,912.3051663018396,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2470,596,470540.0,470550.4,10.400000000023285,105.0,26545.157095238097,30923.3762,31705.189,276.4561110005575,912.3051663018396
dataset2,122,NUCLEO-F446RE,STM32F446RE,84,495080,falcon512,keygen,0,897,143311800,1706092,151292.5591874421,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2472,596,472321.0,474027.0,1706.0,17061.0,26873.61339030537,30607.887,39278.215,45846.23005680063,151292.5591874421
dataset2,122,NUCLEO-F446RE,STM32F446RE,84,495849,falcon512,sign,11,656,63369972,754404,65858.70238628784,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2470,596,473090.0,473844.4,754.4000000000233,7545.0,26453.851515705763,30401.729999999992,39278.215,19957.18254129935,65858.70238628784
dataset2,122,NUCLEO-F446RE,STM32F446RE,84,495874,falcon512,verify,656,0,876887,10439,880.4611355115549,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2470,596,473115.0,473125.4,10.400000000023285,105.0,25643.1242,31282.7544,31920.309,266.8064047004712,880.4611355115549
dataset2,123,NUCLEO-F446RE,STM32F446RE,84,497933,falcon512,keygen,0,897,166692008,1984428,176964.88997846807,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,596,475174.0,477158.4,1984.4000000000235,19845.0,27023.644952179387,33568.1732,39251.82,53625.72423589943,176964.88997846807
dataset2,123,NUCLEO-F446RE,STM32F446RE,84,498702,falcon512,sign,11,657,63289646,753448,66320.70900311739,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2472,596,475943.0,476696.4,753.4000000000233,7535.0,26674.81749688122,32946.061200000004,39095.402,20097.184546399207,66320.70900311739
dataset2,123,NUCLEO-F446RE,STM32F446RE,84,498727,falcon512,verify,657,0,877139,10442,962.1634935024624,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2472,596,475968.0,475978.4,10.400000000023285,105.0,27995.02374285714,30077.3552,31878.881,291.5646950007462,962.1634935024624
dataset2,124,NUCLEO-F446RE,STM32F446RE,84,503176,falcon512,keygen,0,897,367480069,4374762,403103.63731110585,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2472,596,480417.0,484791.7,4374.700000000012,43748.0,27922.626758868977,33875.17745,38845.051,122152.6173670018,403103.63731110585
dataset2,124,NUCLEO-F446RE,STM32F446RE,84,503947,falcon512,sign,11,654,63505183,756014,67141.00549694632,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,596,481188.0,481944.0,756.0,7561.0,26912.693829916683,31082.869,38845.051,20345.75924149889,67141.00549694632
dataset2,124,NUCLEO-F446RE,STM32F446RE,84,503973,falcon512,verify,654,0,876860,10438,1016.9910247216656,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,596,481214.0,481224.4,10.400000000023285,105.0,29629.922857142858,33454.8192,35171.176,308.17909840050464,1016.9910247216656
dataset2,125,NUCLEO-F446RE,STM32F446RE,84,505671,falcon512,keygen,0,897,136453350,1624444,156002.90234760655,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2468,596,482912.0,484536.4,1624.4000000000233,16245.0,29102.47038036319,34126.9272,35375.961,47273.60677200199,156002.90234760655
dataset2,125,NUCLEO-F446RE,STM32F446RE,84,506440,falcon512,sign,11,655,63293762,753497,73029.76213004952,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2470,597,483681.0,484434.4,753.4000000000233,7535.0,29373.41475155939,34140.1587,35296.957,22130.23094849985,73029.76213004952
dataset2,125,NUCLEO-F446RE,STM32F446RE,84,506466,falcon512,verify,655,0,942407,11219,1165.482877680473,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2470,597,483707.0,483718.2,11.200000000011642,113.0,31547.052088495573,34095.8718,34358.523,353.1766296001433,1165.482877680473
dataset2,126,NUCLEO-F446RE,STM32F446RE,84,508916,falcon512,keygen,0,897,199551451,2375612,212775.88694275368,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2454,2469,597,486157.0,488532.6,2375.5999999999767,23757.0,27141.789621543125,31434.0048,39303.859,64477.54149780415,212775.88694275368
dataset2,126,NUCLEO-F446RE,STM32F446RE,84,509686,falcon512,sign,11,656,63406343,754837,69035.48084763454,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2454,2466,597,486927.0,487681.8,754.7999999999884,7549.0,27715.83997708305,31008.6472,38841.781,20919.84268110137,69035.48084763454
dataset2,126,NUCLEO-F446RE,STM32F446RE,84,509712,falcon512,verify,656,0,876900,10439,940.7084247020508,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2466,597,486953.0,486963.4,10.400000000023285,105.0,27416.67883809524,28412.483,28531.773,285.0631590006216,940.7084247020508
dataset2,127,NUCLEO-F446RE,STM32F446RE,84,512605,falcon512,keygen,0,897,236753575,2818494,254936.1722245812,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,597,489846.0,492664.4,2818.4000000000237,28185.0,27410.381245272307,33686.5854,39280.809,77253.38552260037,254936.1722245812
dataset2,127,NUCLEO-F446RE,STM32F446RE,84,513376,falcon512,sign,11,654,63447245,755324,65206.749270956985,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2468,597,490617.0,491372.3,755.2999999999884,7554.0,26161.07870704263,30328.4292,39280.809,19759.62099119909,65206.749270956985
dataset2,127,NUCLEO-F446RE,STM32F446RE,84,513401,falcon512,verify,654,0,876854,10438,799.6720403115413,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2468,597,490642.0,490652.4,10.400000000023285,105.0,23290.325428571425,26034.7266,26394.631,242.3248607004671,799.6720403115413
dataset2,128,NUCLEO-F446RE,STM32F446RE,84,515099,falcon512,keygen,0,897,136400263,1623812,149207.2105854032,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2470,597,492340.0,493963.8,1623.7999999999884,16239.0,27844.49851253156,33512.5238,39053.754,45214.30623800098,149207.2105854032
dataset2,128,NUCLEO-F446RE,STM32F446RE,84,515869,falcon512,sign,11,652,63386502,754601,70729.5484661668,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,597,493110.0,493864.6,754.5999999999767,7547.0,28402.80445104015,31081.3763,38122.102,21433.19650489903,70729.5484661668
dataset2,128,NUCLEO-F446RE,STM32F446RE,84,515894,falcon512,verify,652,0,876458,10434,990.2740494928128,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,597,493135.0,493145.4,10.400000000023285,105.0,28855.322323809523,29766.1802,29995.684,300.0830453008524,990.2740494928128
dataset2,129,NUCLEO-F446RE,STM32F446RE,84,519597,falcon512,keygen,0,897,304806188,3628645,343617.65119669284,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,597,496838.0,500466.6,3628.5999999999767,36287.0,28696.150875850857,34057.3178,38900.23,104126.5609686948,343617.65119669284
dataset2,129,NUCLEO-F446RE,STM32F446RE,84,520368,falcon512,sign,11,655,63509255,756062,72108.6231887992,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2468,597,497609.0,498365.0,756.0,7561.0,28904.135677291364,34128.867,35370.438,21851.09793599976,72108.6231887992
dataset2,129,NUCLEO-F446RE,STM32F446RE,84,520394,falcon512,verify,655,0,876822,10438,1099.555970042547,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2468,597,497635.0,497645.4,10.400000000023285,105.0,32041.438028571425,34199.7918,34393.313,333.1987788007719,1099.555970042547
dataset2,130,NUCLEO-F446RE,STM32F446RE,84,522898,falcon512,keygen,0,897,204135284,2430181,224872.43625990703,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2454,2469,597,500139.0,502569.1,2430.0999999999767,24302.0,28041.353777508026,34022.6292,39739.66,68143.16250300212,224872.43625990703
dataset2,130,NUCLEO-F446RE,STM32F446RE,84,523669,falcon512,sign,11,655,63535115,756370,67646.27259324804,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2454,2470,597,500910.0,501666.3,756.2999999999884,7564.0,27103.69266115812,33878.42935,38644.109,20498.870482802435,67646.27259324804
dataset2,130,NUCLEO-F446RE,STM32F446RE,84,523694,falcon512,verify,655,0,876860,10438,971.2773648620368,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2454,2470,597,500935.0,500945.4,10.400000000023285,105.0,28289.998904761906,29620.2324,32335.051,294.32647420061727,971.2773648620368
dataset2,131,NUCLEO-F446RE,STM32F446RE,84,525392,falcon512,keygen,0,897,136396741,1623770,145340.65809744463,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,597,502633.0,504256.7,1623.7000000000116,16238.0,27124.62998016997,31123.6111,38828.383,44042.62366589232,145340.65809744463
dataset2,131,NUCLEO-F446RE,STM32F446RE,84,526159,falcon512,sign,11,656,63165633,751971,67883.9283945917,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,597,503400.0,504151.9,751.9000000000233,7520.0,27358.544965957444,30959.0311,38828.383,20570.88739230052,67883.9283945917
dataset2,131,NUCLEO-F446RE,STM32F446RE,84,526185,falcon512,verify,656,0,876782,10437,984.1040913025234,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,597,503426.0,503436.4,10.400000000023285,105.0,28682.16665714286,29795.3154,30373.947,298.21336100076473,984.1040913025234
dataset2,132,NUCLEO-F446RE,STM32F446RE,84,528245,falcon512,keygen,0,897,166662530,1984077,177200.81401338562,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2455,2469,597,505486.0,507470.0,1984.0,19841.0,27065.268301244894,30744.895,39241.219,53697.21636769261,177200.81401338562
dataset2,132,NUCLEO-F446RE,STM32F446RE,84,529015,falcon512,sign,11,656,63437561,755209,64881.1675238052,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2472,597,506256.0,507011.2,755.2000000000116,7553.0,26034.72809704753,30585.744399999992,39241.219,19660.959855698544,64881.1675238052
dataset2,132,NUCLEO-F446RE,STM32F446RE,84,529040,falcon512,verify,656,0,876863,10438,871.7603802619096,7549,784,784,gcc-arm-none-eabi,O2,off,unknown,nogit,2456,2472,597,506281.0,506291.4,10.400000000023285,105.0,25409.78157142857,26243.0928,26330.143,264.1698122005787,871.7603802619096
